Unnamed: 0,recno,RA_ICRS_x,DE_ICRS_x,SourceCP_x,RVCP_x,PlxCP_x,GmagCP_x,pmRACP_x,pmDECP_x,bx_x,by_x,bz_x,vx_x,vy_x,vz_x,distC_x,Source_x,Gmag_x,BPmag_x,RPmag_x,E(BR/RP)_x,RV_x,e_RV_x,2MASS_x,Jmag_x,e_Jmag_x,Hmag_x,e_Hmag_x,Kmag_x,e_Kmag_x,WISE_x,SDSS_x,ps1name_x,SimbadName_x,gsc9name_x,Lod19_Mass,_RA.icrs_x,_DE.icrs_x,single_x,Teff_x,logL_x,Tess_Mass,Tess_s_Mass_x,Lod19_Mass_calc,Lod19_Mass_e,RA_ICRS_y,DE_ICRS_y,SourceCP_y,RVCP_y,PlxCP_y,GmagCP_y,pmRACP_y,pmDECP_y,bx_y,by_y,bz_y,vx_y,vy_y,vz_y,distC_y,Source_y,Gmag_y,BPmag_y,RPmag_y,E(BR/RP)_y,RV_y,e_RV_y,2MASS_y,Jmag_y,e_Jmag_y,Hmag_y,e_Hmag_y,Kmag_y,e_Kmag_y,WISE_y,SDSS_y,ps1name_y,SimbadName_y,gsc9name_y,L19_Mass,_RA.icrs_y,_DE.icrs_y,single_y,Teff_y,logL_y,TESS_Mass,Tess_s_Mass_y,TESS_Mass_calc,TESS_Mass_e,Del00_Mass,Age_calc (Myr),Age_e (Myr),Mass_calc,Mass_e
1039,1058,56.528875,24.5626111,66799768088857856,4.18,7.39344,12.703,19.883,-47.399,-120.554,29.875,-53.555,-5.49566,-29.351101,-14.5567,1.35428,66799768088857856,7.217949934959719,13.381,11.923,1.266,4.1792,1.8672,03460689+2433461,11.013,0.026,10.351,0.029,10.25,0.023,J034606.92+243345.6,,,V* V789 Tau,J034606.90+243345.8,0.697,56.5287809,24.5628152,1,4528.1,-0.769551074053614,0.72,0.083,0.6915397865555202,0.0151712214702844,56.528875,24.5626111,66799768088857856,4.18,7.39344,12.703,19.883,-47.399,-120.554,29.875,-53.555,-5.49566,-29.351101,-14.5567,1.35428,66799768088857856,12.7025,13.381,11.923,1.266,4.1792,1.8672,03460689+2433461,11.013,0.026,10.351,0.029,10.25,0.023,J034606.92+243345.6,,,V* V789 Tau,J034606.90+243345.8,0.697,56.5287809,24.5628152,1,4528.1,-0.769551074053614,0.72,0.083,0.7322811059907834,0.0147834206196253,0.7079613015562615,86.603,45.164,0.733,0.025
1040,1059,56.531375,24.3741944,66781316909399424,,7.53972,14.009,19.364,-48.476,-118.162,28.977,-52.81,,,,2.67505,66781316909399424,8.524749934959718,14.962,13.0125,1.372,0.0,0.0,03460750+2422278,11.754,0.026,11.074,0.032,10.891,0.021,J034607.52+242227.3,,,V* V638 Tau,J034607.51+242227.5,0.554,56.5312835,24.3744031,2,3801.1,-1.2114074473901468,0.56,0.02,0.5365050864749734,0.0151712214702844,56.531375,24.3741944,66781316909399424,,7.53972,14.009,19.364,-48.476,-118.162,28.977,-52.81,,,,2.67505,66781316909399424,14.0093,14.962,13.0125,1.372,0.0,0.0,03460750+2422278,11.754,0.026,11.074,0.032,10.891,0.021,J034607.52+242227.3,,,V* V638 Tau,J034607.51+242227.5,0.554,56.5312835,24.3744031,2,3801.1,-1.2114074473901468,0.56,0.02,0.5397517730496454,0.0147834206196253,0.5711458723049265,59.33,37.314,0.548,0.0381
1041,1060,56.5315417,23.745,65201073889760896,,6.91734,18.679001,19.085,-44.797,-128.584,30.438,-58.639,,,,9.43375,65201073889760896,13.194549934959715,18.895399,16.9806,2.637,0.0,0.0,03460754+2344427,14.289,0.028,13.289,0.03,12.819,0.028,J034607.56+234442.3,,,EPIC 211048311,J034607.55+234442.4,0.089,56.5314519,23.7451929,1,,-1.7279262022756554,0.285,0.024,,0.0,56.5315417,23.745,65201073889760896,,6.91734,18.679001,19.085,-44.797,-128.584,30.438,-58.639,,,,9.43375,65201073889760896,18.6791,18.895399,16.9806,2.637,0.0,0.0,03460754+2344427,14.289,0.028,13.289,0.03,12.819,0.028,J034607.56+234442.3,,,EPIC 211048311,J034607.55+234442.4,0.089,56.5314519,23.7451929,1,,-1.7279262022756554,0.285,0.024,,0.0147834206196253,0.2423345632239933,,,,
1042,1061,56.5325,24.8666944,66814302260735104,,7.33652,11.95,22.654,-47.352,-121.581,30.622,-53.472,,,,2.37432,66814302260735104,6.465949934959719,12.3569,11.026,1.503,0.0,0.0,03460776+2452004,10.057,0.029,9.521,0.036,9.357,0.023,J034607.78+245200.0,,,Cl* Melotte   22     DH     421,J034607.81+245200.4,0.784,56.5323925,24.8668983,1,,,,,0.7824532891486099,0.0151712214702844,56.5325,24.8666944,66814302260735104,,7.33652,11.95,22.654,-47.352,-121.581,30.622,-53.472,,,,2.37432,66814302260735104,11.9505,12.3569,11.026,1.503,0.0,0.0,03460776+2452004,10.057,0.029,9.521,0.036,9.357,0.023,J034607.78+245200.0,,,Cl* Melotte   22     DH     421,J034607.81+245200.4,0.784,56.5323925,24.8668983,1,,,,,,0.0147834206196253,,,,,
1043,1062,56.5325417,21.3451667,63527827643105408,,7.4145,18.747,19.96,-44.7,-119.082,24.285,-58.479,,,,6.24325,63527827643105408,13.262949934959718,20.9238,17.2992,1.716,0.0,0.0,03460778+2120434,15.059,0.043,14.474,0.054,14.123,0.063,J034607.79+212042.9,,,,J034607.79+212043.0,0.087,56.5324494,21.3453592,1,2873.5,-2.7011469194765056,0.144,0.021,,0.0,56.5325417,21.3451667,63527827643105408,,7.4145,18.747,19.96,-44.7,-119.082,24.285,-58.479,,,,6.24325,63527827643105408,18.7475,20.9238,17.2992,1.716,0.0,0.0,03460778+2120434,15.059,0.043,14.474,0.054,14.123,0.063,J034607.79+212042.9,,,,J034607.79+212043.0,0.087,56.5324494,21.3453592,1,2873.5,-2.7011469194765056,0.144,0.021,0.072,0.0147834206196253,0.129689464973032,65.095,37.987,0.074,0.0176
1044,1063,56.5349167,23.3473333,64971933089093760,7.53,7.2746,13.24,19.486,-45.208,-122.138,28.247,-56.399,-8.00043,-28.1567,-15.1343,2.77834,64971933089093760,7.755149934959718,14.0323,12.3779,1.295,7.5319,3.5692,03460836+2320510,11.221,0.02,10.576,0.019,10.407,0.016,J034608.37+232050.6,,,V* V790 Tau,J034608.36+232050.7,0.64,56.5348253,23.3475279,1,4193.1,-0.7344746519713751,0.66,0.079,0.6239880027111928,0.0151712214702844,56.5349167,23.3473333,64971933089093760,7.53,7.2746,13.24,19.486,-45.208,-122.138,28.247,-56.399,-8.00043,-28.1567,-15.1343,2.77834,64971933089093760,13.2397,14.0323,12.3779,1.295,7.5319,3.5692,03460836+2320510,11.221,0.02,10.576,0.019,10.407,0.016,J034608.37+232050.6,,,V* V790 Tau,J034608.36+232050.7,0.64,56.5348253,23.3475279,1,4193.1,-0.7344746519713751,0.66,0.079,0.7,0.0147834206196253,0.6744907640361247,25.401,14.769,0.7437,0.0465
1045,1064,56.5363333,24.6757222,66801623517295104,,8.30701,16.714001,23.69,-50.476,-107.331,26.751,-47.494,,,,14.8488,66801623517295104,11.22974993495972,18.260599,15.4185,1.582,0.0,0.0,03460868+2440332,13.557,0.026,13.048,0.034,12.712,0.024,J034608.71+244032.8,,,V* V857 Tau,J034608.70+244033.0,0.211,56.5362211,24.6759395,1,3280.4,-2.046723644393853,0.274,0.021,0.1932367947679486,0.0151712214702844,56.5363333,24.6757222,66801623517295104,,8.30701,16.714001,23.69,-50.476,-107.331,26.751,-47.494,,,,14.8488,66801623517295104,16.7143,18.260599,15.4185,1.582,0.0,0.0,03460868+2440332,13.557,0.026,13.048,0.034,12.712,0.024,J034608.71+244032.8,,,V* V857 Tau,J034608.70+244033.0,0.211,56.5362211,24.6759395,1,3280.4,-2.046723644393853,0.274,0.021,0.2125974025974026,0.0147834206196253,0.255403849063434,65.341,40.358,0.1962,0.048
1046,1065,56.5396667,26.1386667,70049477786093056,2.55,7.30275,11.522,20.317,-45.986,-122.484,32.932,-51.616,-5.03895,-29.374399,-13.5375,5.40151,70049477786093056,6.037549934959719,12.1072,10.8195,1.241,2.5456,3.0075,03460949+2608197,9.968,0.027,9.42,0.031,9.301,0.021,J034609.51+260819.3,,,TYC 1804-2202-1,J034609.50+260819.5,0.845,56.5395693,26.1388647,1,4662.9,-0.3906617537112458,0.786,0.092,0.8411444076083745,0.0151712214702844,56.5396667,26.1386667,70049477786093056,2.55,7.30275,11.522,20.317,-45.986,-122.484,32.932,-51.616,-5.03895,-29.374399,-13.5375,5.40151,70049477786093056,11.5221,12.1072,10.8195,1.241,2.5456,3.0075,03460949+2608197,9.968,0.027,9.42,0.031,9.301,0.021,J034609.51+260819.3,,,TYC 1804-2202-1,J034609.50+260819.5,0.845,56.5395693,26.1388647,1,4662.9,-0.3906617537112458,0.786,0.092,0.9,0.0147834206196253,,23.765,12.114,0.9223,0.0655
1047,1066,56.5400417,22.7102222,64796045587678208,,6.78504,15.86,18.558,-43.368,-130.713,29.087,-61.562,,,,12.6342,64796045587678208,10.37504993495972,17.580299,14.5944,1.516,0.0,0.0,03460958+2242374,12.779,0.022,12.149,0.024,11.903,0.023,J034609.60+224236.9,,,V* V639 Tau,J034609.59+224237.2,0.317,56.5399551,22.7104089,1,3343.2,-1.7579557663532348,0.428,0.021,0.2953031358466413,0.0151712214702844,56.5400417,22.7102222,64796045587678208,,6.78504,15.86,18.558,-43.368,-130.713,29.087,-61.562,,,,12.6342,64796045587678208,15.8596,17.580299,14.5944,1.516,0.0,0.0,03460958+2242374,12.779,0.022,12.149,0.024,11.903,0.023,J034609.60+224236.9,,,V* V639 Tau,J034609.59+224237.2,0.317,56.5399551,22.7104089,1,3343.2,-1.7579557663532348,0.428,0.021,0.2533766233766232,0.0147834206196253,0.3752200138648891,40.174,26.646,0.2472,0.0643
1048,1067,56.54125,21.0978056,63485427727244544,,6.77755,16.066,18.838,-41.669,-130.17,26.087,-64.381,,,,14.3015,63485427727244544,10.58194993495972,17.669901,14.8348,1.492,0.0,0.0,03460987+2105527,13.111,0.023,12.442,0.023,12.247,0.024,J034609.89+210552.3,,,Gaia DR2 63485427727244544,J034609.88+210552.3,0.289,56.5411631,21.097985,1,3373.5,-1.8233300726227908,0.373,0.021,0.2699558635950853,0.0151712214702844,56.54125,21.0978056,63485427727244544,,6.77755,16.066,18.838,-41.669,-130.17,26.087,-64.381,,,,14.3015,63485427727244544,16.0665,17.669901,14.8348,1.492,0.0,0.0,03460987+2105527,13.111,0.023,12.442,0.023,12.247,0.024,J034609.89+210552.3,,,Gaia DR2 63485427727244544,J034609.88+210552.3,0.289,56.5411631,21.097985,1,3373.5,-1.8233300726227908,0.373,0.021,0.273051948051948,0.0147834206196253,0.3197436382772384,56.836,36.605,0.259,0.0613
1049,1068,56.5412917,24.6733889,66801623514684416,,7.3296,14.288,20.254,-46.971,-121.648,30.307,-53.825,,,,2.06631,66801623514684416,8.803849934959718,15.4716,13.0845,1.538,0.0,0.0,03460989+2440250,11.489,0.031,10.89,0.038,10.624,0.024,J034609.91+244024.6,,,V* OX Tau,J034609.90+244024.8,0.521,56.5411957,24.6735911,1,3673.8,-1.289374985574256,0.602,0.02,0.5066204471740501,0.0151712214702844,56.5412917,24.6733889,66801623514684416,,7.3296,14.288,20.254,-46.971,-121.648,30.307,-53.825,,,,2.06631,66801623514684416,14.2884,15.4716,13.0845,1.538,0.0,0.0,03460989+2440250,11.489,0.031,10.89,0.038,10.624,0.024,J034609.91+244024.6,,,V* OX Tau,J034609.90+244024.8,0.521,56.5411957,24.6735911,1,3673.8,-1.289374985574256,0.602,0.02,0.4905590062111802,0.0147834206196253,0.6279749971863525,48.197,30.153,0.4937,0.0567
1050,1069,56.5415417,24.6737222,66801623517294848,,7.01346,16.334,16.414,-40.931,-127.132,31.674,-56.25,,,,7.61493,66801623517294848,10.849849934959718,0.0,0.0,0.0,0.0,0.0,03460989+2440250,11.489,0.031,10.89,0.038,10.624,0.024,,,,V* OX Tau,J034609.94+244025.7,0.257,56.5414639,24.6738984,1,,,,,0.2369399177070249,0.0151712214702844,56.5415417,24.6737222,66801623517294848,,7.01346,16.334,16.414,-40.931,-127.132,31.674,-56.25,,,,7.61493,66801623517294848,16.3344,0.0,0.0,0.0,0.0,0.0,03460989+2440250,11.489,0.031,10.89,0.038,10.624,0.024,,,,V* OX Tau,J034609.94+244025.7,0.257,56.5414639,24.6738984,1,,,,,,0.0147834206196253,0.6279749971863525,,,,
1051,1070,56.5419583,23.3398056,64971177174850304,6.04,8.14993,9.992,21.219,-50.155,-109.024,25.192,-50.344,-6.55864,-28.023899,-14.5452,12.5364,64971177174850304,4.507509934959719,10.3306,9.5242,1.192,6.0417,0.6315,03461005+2320240,8.969,0.02,8.704,0.02,8.659,0.016,J034610.05+232023.5,,,BD+22   548,J034610.05+232023.8,1.118,56.5418588,23.3400215,1,5771.9,0.303072867043418,1.026,0.129,1.1011313576258872,0.0151712214702844,56.5419583,23.3398056,64971177174850304,6.04,8.14993,9.992,21.219,-50.155,-109.024,25.192,-50.344,-6.55864,-28.023899,-14.5452,12.5364,64971177174850304,9.99206,10.3306,9.5242,1.192,6.0417,0.6315,03461005+2320240,8.969,0.02,8.704,0.02,8.659,0.016,J034610.05+232023.5,,,BD+22   548,J034610.05+232023.8,1.118,56.5418588,23.3400215,1,5771.9,0.303072867043418,1.026,0.129,1.1,0.0147834206196253,,23.993,14.684,1.2301,0.0705
1052,1071,56.542125,26.0023889,70044456967585280,,6.71668,17.362,19.449,-45.153,-133.138,35.549,-56.361,,,,14.6075,70044456967585280,11.877249934959718,19.245199,16.0518,1.553,0.0,0.0,03461008+2600092,14.148,0.032,13.471,0.037,13.244,0.032,J034610.10+260008.8,,,Cl* Melotte   22    HHJ      80,J034610.09+260008.9,0.165,56.5420318,26.0025833,1,3206.9,-2.228412531426625,0.24,0.022,0.1420485735026866,0.0151712214702844,56.542125,26.0023889,70044456967585280,,6.71668,17.362,19.449,-45.153,-133.138,35.549,-56.361,,,,14.6075,70044456967585280,17.3618,19.245199,16.0518,1.553,0.0,0.0,03461008+2600092,14.148,0.032,13.471,0.037,13.244,0.032,J034610.10+260008.8,,,Cl* Melotte   22    HHJ      80,J034610.09+260008.9,0.165,56.5420318,26.0025833,1,3206.9,-2.228412531426625,0.24,0.022,0.1764782608695652,0.0147834206196253,0.1965777974837972,73.331,43.561,0.1565,0.0375
1053,1072,56.5490833,24.6221389,66800592725150848,7.65,7.50584,11.405,21.086,-44.614,-118.784,29.499,-52.633,-9.13854,-27.3552,-14.0696,2.42634,66800592725150848,5.920049934959719,11.8687,10.8055,1.218,7.6491,0.7858,03461174+2437203,10.062,0.026,9.629,0.033,9.545,0.019,J034611.76+243719.8,,,2MASS J03461174+2437203,J034611.75+243720.1,0.863,56.5489834,24.622331,1,5092.5,-0.3454961851509449,0.88,0.107,0.8583737745270515,0.0151712214702844,56.5490833,24.6221389,66800592725150848,7.65,7.50584,11.405,21.086,-44.614,-118.784,29.499,-52.633,-9.13854,-27.3552,-14.0696,2.42634,66800592725150848,11.4046,11.8687,10.8055,1.218,7.6491,0.7858,03461174+2437203,10.062,0.026,9.629,0.033,9.545,0.019,J034611.76+243719.8,,,2MASS J03461174+2437203,J034611.75+243720.1,0.863,56.5489834,24.622331,1,5092.5,-0.3454961851509449,0.88,0.107,0.8698966408268735,0.0147834206196253,,66.695,40.4,0.9064,0.0433
1054,1073,56.5528333,23.5870278,64984951133439232,,6.88977,17.125999,20.457,-42.971,-129.065,30.237,-59.114,,,,10.0425,64984951133439232,11.641049934959716,18.822701,15.8061,1.59,0.0,0.0,03461266+2335139,13.865,0.025,13.225,0.029,13.008,0.03,J034612.67+233513.5,,,Gaia DR2 64984951133439232,J034612.66+233513.5,0.18,56.5527372,23.5872128,1,3238.3,-2.149353766651588,0.252,0.021,0.158615862337859,0.0151712214702844,56.5528333,23.5870278,64984951133439232,,6.88977,17.125999,20.457,-42.971,-129.065,30.237,-59.114,,,,10.0425,64984951133439232,17.1256,18.822701,15.8061,1.59,0.0,0.0,03461266+2335139,13.865,0.025,13.225,0.029,13.008,0.03,J034612.67+233513.5,,,Gaia DR2 64984951133439232,J034612.66+233513.5,0.18,56.5527372,23.5872128,1,3238.3,-2.149353766651588,0.252,0.021,0.1901304347826087,0.0147834206196253,0.2207944644527991,69.752,42.398,0.1725,0.0421
1055,1074,56.5537083,24.0541667,65224442806459008,,7.27962,13.606,21.676,-45.467,-122.306,29.427,-55.189,,,,2.22957,65224442806459008,8.121449934959719,14.4827,12.6779,1.328,0.0,0.0,03461286+2403158,11.435,0.027,10.798,0.033,10.594,0.021,J034612.88+240315.3,,,V* V1189 Tau,J034612.87+240315.5,0.601,56.5536061,24.0543625,1,4164.2,-1.060880279289988,0.609,0.02,0.5807319143701168,0.0151712214702844,56.5537083,24.0541667,65224442806459008,,7.27962,13.606,21.676,-45.467,-122.306,29.427,-55.189,,,,2.22957,65224442806459008,13.606,14.4827,12.6779,1.328,0.0,0.0,03461286+2403158,11.435,0.027,10.798,0.033,10.594,0.021,J034612.88+240315.3,,,V* V1189 Tau,J034612.87+240315.5,0.601,56.5536061,24.0543625,1,4164.2,-1.060880279289988,0.609,0.02,0.6463309352517985,0.0147834206196253,0.634404008624689,100.567,44.159,0.6308,0.0245
1056,1075,56.557,32.2101389,216658186434533760,-14.02,6.88723,11.057,14.142,-35.703,-130.698,45.665,-43.759,8.49841,-27.636101,-7.69883,22.4495,216658186434533760,5.572749934959719,11.6066,10.3743,1.241,-14.0212,1.0155,03461365+3212372,9.519,0.021,9.136,0.02,8.989,0.017,J034613.67+321236.8,,,[C93] 105,J034613.67+321236.9,0.919,56.556928,32.2102926,1,,,,,0.9107557943891332,0.0151712214702844,56.557,32.2101389,216658186434533760,-14.02,6.88723,11.057,14.142,-35.703,-130.698,45.665,-43.759,8.49841,-27.636101,-7.69883,22.4495,216658186434533760,11.0573,11.6066,10.3743,1.241,-14.0212,1.0155,03461365+3212372,9.519,0.021,9.136,0.02,8.989,0.017,J034613.67+321236.8,,,[C93] 105,J034613.67+321236.9,0.919,56.556928,32.2102926,1,,,,,,0.0147834206196253,,,,,
1057,1076,56.5577917,22.7053056,64795289673433728,,7.32818,16.584,19.125,-46.497,-121.04,26.897,-56.983,,,,3.32239,64795289673433728,11.099849934959718,18.478701,15.2784,1.546,0.0,0.0,03461384+2242198,13.367,0.024,12.791,0.023,12.461,0.023,J034613.86+224219.3,,,Cl* Melotte   22     DH     431,J034613.85+224219.5,0.226,56.5577024,22.7055058,1,3271.7,-2.036212163017549,0.316,0.021,0.206568218802295,0.0151712214702844,56.5577917,22.7053056,64795289673433728,,7.32818,16.584,19.125,-46.497,-121.04,26.897,-56.983,,,,3.32239,64795289673433728,16.5844,18.478701,15.2784,1.546,0.0,0.0,03461384+2242198,13.367,0.024,12.791,0.023,12.461,0.023,J034613.86+224219.3,,,Cl* Melotte   22     DH     431,J034613.85+224219.5,0.226,56.5577024,22.7055058,1,3271.7,-2.036212163017549,0.316,0.021,0.2069480519480518,0.0147834206196253,0.2886001458431307,61.069,38.454,0.1934,0.0487
1058,1077,56.558625,23.3655556,64977838668129152,,6.60743,19.652,20.474,-41.039,-134.503,31.096,-62.026,,,,16.2706,64977838668129152,14.16774993495972,0.0,0.0,0.0,0.0,0.0,03461405+2321566,15.566,0.059,15.098,0.083,14.706,0.097,J034614.07+232156.2,,,Cl* Melotte   22  CALAR      10,J034614.06+232156.4,0.065,56.558529,23.3657323,1,,,,,,0.0,56.558625,23.3655556,64977838668129152,,6.60743,19.652,20.474,-41.039,-134.503,31.096,-62.026,,,,16.2706,64977838668129152,19.6523,0.0,0.0,0.0,0.0,0.0,03461405+2321566,15.566,0.059,15.098,0.083,14.706,0.097,J034614.07+232156.2,,,Cl* Melotte   22  CALAR      10,J034614.06+232156.4,0.065,56.558529,23.3657323,1,,,,,,0.0147834206196253,0.1019584166569384,,,,
1059,1078,56.5597917,23.8506111,65204342359530112,,7.25152,18.104,18.482,-44.82,-122.72,29.178,-55.727,,,,2.77721,65204342359530112,12.61894993495972,18.708099,16.350401,2.562,0.0,0.0,03461433+2351024,14.036,0.026,13.343,0.03,12.946,0.035,J034614.35+235101.9,,,Cl* Melotte   22     DH     432,J034614.33+235102.3,0.118,56.5597047,23.8508041,1,3167.1,-1.964970731683878,0.255,0.022,0.1045548461723973,0.0151712214702844,56.5597917,23.8506111,65204342359530112,,7.25152,18.104,18.482,-44.82,-122.72,29.178,-55.727,,,,2.77721,65204342359530112,18.1035,18.708099,16.350401,2.562,0.0,0.0,03461433+2351024,14.036,0.026,13.343,0.03,12.946,0.035,J034614.35+235101.9,,,Cl* Melotte   22     DH     432,J034614.33+235102.3,0.118,56.5597047,23.8508041,1,3167.1,-1.964970731683878,0.255,0.022,0.1614137931034482,0.0147834206196253,0.2276458669801574,27.15,17.213,0.1476,0.044
1060,1079,56.5599167,23.85025,65204342357685632,,7.13191,18.969999,20.039,-43.454,-124.778,29.667,-56.662,,,,5.07874,65204342357685632,13.485649934959715,0.0,0.0,0.0,0.0,0.0,03461433+2351024,14.036,0.026,13.343,0.03,12.946,0.035,J034614.35+235101.9,,,Cl* Melotte   22     DH     432,J034614.36+235101.1,0.08,56.5598224,23.8504371,1,,,,,,0.0,56.5599167,23.85025,65204342357685632,,7.13191,18.969999,20.039,-43.454,-124.778,29.667,-56.662,,,,5.07874,65204342357685632,18.9702,0.0,0.0,0.0,0.0,0.0,03461433+2351024,14.036,0.026,13.343,0.03,12.946,0.035,J034614.35+235101.9,,,Cl* Melotte   22     DH     432,J034614.36+235101.1,0.08,56.5598224,23.8504371,1,,,,,,0.0147834206196253,0.2276458669801574,,,,
1061,1080,56.5630417,26.7801111,70294733301751680,,7.3349,19.229,19.85,-47.671,-122.114,33.843,-50.298,,,,6.71246,70294733301751680,13.744649934959718,21.569799,17.629499,1.944,0.0,0.0,03461510+2646490,15.119,0.042,14.413,0.046,14.124,0.05,J034615.11+264648.6,,,UGCS J034615.11+264648.8,J034615.11+264648.8,0.073,56.562946,26.7803164,1,,-2.723538205962003,0.148,0.027,,0.0,56.5630417,26.7801111,70294733301751680,,7.3349,19.229,19.85,-47.671,-122.114,33.843,-50.298,,,,6.71246,70294733301751680,19.2292,21.569799,17.629499,1.944,0.0,0.0,03461510+2646490,15.119,0.042,14.413,0.046,14.124,0.05,J034615.11+264648.6,,,UGCS J034615.11+264648.8,J034615.11+264648.8,0.073,56.562946,26.7803164,1,,-2.723538205962003,0.148,0.027,,0.0147834206196253,0.1296318233018279,,,,
1062,1081,56.5667917,24.1897222,65230764996027776,,7.36743,8.208,19.379,-43.955,-120.903,29.29,-54.296,,,,0.767857,65230764996027776,2.72390993495972,8.10652,7.68083,1.498,0.0,0.0,03461600+2411234,7.294,0.026,7.179,0.026,7.115,0.023,J034616.01+241122.9,,,HD  23479A,J034616.01+241123.2,1.6,56.5667002,24.1899115,1,,,,,,0.0,56.5667917,24.1897222,65230764996027776,,7.36743,8.208,19.379,-43.955,-120.903,29.29,-54.296,,,,0.767857,65230764996027776,8.20846,8.10652,7.68083,1.498,0.0,0.0,03461600+2411234,7.294,0.026,7.179,0.026,7.115,0.023,J034616.01+241122.9,,,HD  23479A,J034616.01+241123.2,1.6,56.5667002,24.1899115,1,,,,,,0.0147834206196253,,,,,
