recno,EPIC,RAJ2000,DEJ2000,Vmago,Ksmag,(V-Ks)o,VmKsu,E(V-Ks),Ksmag0,(V-Ks)0,Per1,Per2,Per3,Per4,Memb,Disk,Simbad,single,PSS,Vmag,Gmag,Teff,AG,logL,Mass_calc,Mass_e
1195,203810647,16 28 12.54,-24 50 45.3,,10.38,,,3.55,,,1.4925,3.9936,2.7283,,"ROph,silver",,Simbad,1,1.0,,10.689145238465816,3623.8,3.1972,-1.5540845820806837,0.36333333333333345,0.013866982803217402
1196,203971352,16 28 12.71,-24 11 35.5,,11.09,,12.34,4.96,10.45,7.38,2.4285,,,,"ROph,bronze",yes,Simbad,1,0.999999,22.79,13.672783238465817,,,-1.7088532519062465,,0.013866982803217402
1197,203887087,16 28 13.79,-24 32 49.4,,10.1,,13.49,8.26,9.03,5.23,6.7027,,,,"ROph,silver",yes,Simbad,1,1.0,22.52,11.794659238465815,,,,,0.013866982803217402
1198,203785905,16 28 13.85,-24 56 11.3,,9.7,,8.78,4.82,9.08,3.96,8.7397,,,,"ROph,bronze",yes,Simbad,1,0.999997,17.86,9.978818238465816,6126.8,4.4922,,,0.013866982803217402
1199,203925443,16 28 14.75,-24 23 22.5,,10.55,,12.19,10.0,9.26,2.19,,,,,"ROph,bronze",yes,Simbad,1,1.0,21.45,11.379198238465817,,,,,0.013866982803217402
1200,204411939,16 28 14.88,-22 26 18.9,,12.72,,7.22,1.88,12.48,5.34,1.1144,,,,"USco,bronze",no,Simbad,1,0.999998,19.699999,12.019394238465814,3427.0,1.9421,-1.676335468839323,0.25333333333333335,0.013866982803217402
1201,203971363,16 28 15.27,-24 11 35.4,,11.23,,9.09,4.23,10.68,4.86,,,,,"ROph,bronze",no,Simbad,1,1.0,19.77,11.601107238465817,9199.3,5.8966,,,0.013866982803217402
1202,203870058,16 28 16.50,-24 36 57.9,,9.32,,9.06,3.83,8.82,5.23,,,,,"ROph,bronze",yes,Simbad,1,1.0,17.880001,10.545691238465814,,,,,0.013866982803217402
1203,203995761,16 28 16.73,-24 05 14.2,,8.86,,8.72,5.37,8.17,3.35,5.1675,,,,"ROph,gold",yes,Simbad,1,1.0,16.89,9.777610238465815,5001.4,4.7153,,,0.013866982803217402
1204,203904453,16 28 18.08,-24 28 36.1,,11.3,,8.99,1.61,11.09,7.38,0.7962,,,,"ROph,bronze",no,Simbad,1,1.0,20.08,11.583718238465815,,,-1.830325570284712,,0.013866982803217402
1205,202644133,16 28 18.22,-28 54 01.3,11.94,8.27,3.67,3.67,0.0,8.27,3.67,,,,,"USco,bronze",no,Simbad,1,0.999998,11.940001,5.706134238465815,4562.7,0.8651,,,0.013866982803217402
1206,202709894,16 28 18.69,-28 39 08.1,,9.53,,3.89,0.7,9.44,3.19,,,,,"USco,bronze",no,Simbad,1,0.999998,13.33,7.166756238465815,,,,,0.013866982803217402
1207,203779568,16 28 19.22,-24 57 34.3,,9.93,,7.42,2.64,9.58,4.78,11.984,,,,"ROph,gold",no,Simbad,1,0.999998,17.0,9.344381238465814,3536.0,1.9661,-1.4461169880344822,0.30705128205128207,0.013866982803217402
1208,203925751,16 28 20.03,-24 23 18.0,,10.62,,9.32,4.54,10.03,4.78,1.8132,,,,"ROph,bronze",no,Simbad,1,1.0,19.349998,11.631678238465817,3600.8,3.8105,-1.6247022529794684,0.3485897435897437,0.013866982803217402
1209,203931209,16 28 21.50,-24 21 55.2,,10.18,,9.0,4.36,9.62,4.64,6.7455,,,,"ROph,gold",yes,Simbad,1,1.0,18.619999,11.014542238465816,3936.1,3.9142,,,0.013866982803217402
1210,203947556,16 28 21.56,-24 17 44.9,,10.55,,8.23,6.81,9.67,1.42,,,,,"ROph,bronze",no,Simbad,1,1.0,17.9,11.195253238465815,8638.4,6.1897,,,0.013866982803217402
1211,203904033,16 28 22.08,-24 28 42.1,,11.31,,7.56,2.41,11.0,5.16,,,,,"USco,bronze",no,Simbad,1,0.999998,18.56,10.759106238465815,,,,,0.013866982803217402
1212,203820868,16 28 22.96,-24 48 28.9,,10.95,,9.47,3.39,10.51,6.08,1.4517,,,,"ROph,bronze",maybe,Simbad,1,1.0,19.98,11.761132238465816,3541.2,3.5373,-1.6706021195477456,0.31038461538461526,0.013866982803217402
1213,203944388,16 28 23.30,-24 18 33.8,,8.69,,13.57,9.35,7.48,4.22,,,,,"ROph,bronze",no,Simbad,1,1.0,21.05,10.339384238465817,4688.9,5.7202,,,0.013866982803217402
1214,203928175,16 28 23.32,-24 22 40.9,,8.62,,12.17,8.61,7.51,3.56,4.3728,,,,"ROph,bronze",yes,Simbad,1,0.999998,19.68,11.101935238465815,3585.3,2.7289,,,0.013866982803217402
1215,203979314,16 28 24.30,-24 09 31.6,,9.83,,8.93,4.43,9.26,4.5,10.7247,,,,"ROph,gold",no,Simbad,1,1.0,18.19,10.715281238465815,6004.0,6.1207,,,0.013866982803217402
1216,203875175,16 28 24.79,-24 35 43.4,,11.3,,7.22,1.87,11.06,5.35,1.9116,,,,"USco,bronze",no,Simbad,1,1.0,18.28,10.815257238465817,3423.0,1.9475,-1.8256493984748543,0.25142857142857145,0.013866982803217402
1217,203062441,16 28 24.93,-27 23 18.3,11.14,7.96,3.18,3.18,0.98,7.84,2.2,2.6485,,,,"USco,bronze",yes,Simbad,1,0.999996,11.02,4.948028238465815,,,,,0.013866982803217402
1218,203905577,16 28 25.09,-24 28 19.6,,7.86,,8.47,3.97,7.34,4.5,,,,,"ROph,bronze",maybe,Simbad,1,1.0,15.81,8.452209238465816,3786.1,3.3355,,,0.013866982803217402
1219,203993703,16 28 32.17,-24 05 48.2,,10.21,,10.62,4.7,9.6,5.92,1.0728,1.4893,,,"ROph,bronze",maybe,Simbad,1,1.0,20.220001,11.459771238465816,,,,,0.013866982803217402
1220,203956650,16 28 32.56,-24 15 24.4,,9.84,,10.46,5.68,9.11,4.78,0.6752,1.5052,,,"ROph,gold",yes,Simbad,1,1.0,19.57,12.543963238465814,,,,,0.013866982803217402
1221,203927902,16 28 32.67,-24 22 45.0,,6.85,,7.09,5.14,6.19,1.95,0.6919,,,,"ROph,bronze",yes,Simbad,1,0.999996,13.280001,6.950024238465815,,,,,0.013866982803217402
1222,203888951,16 28 36.32,-24 32 22.5,,11.18,,7.69,2.65,10.84,5.04,1.8703,,,,"ROph,bronze",maybe,Simbad,1,1.0,18.53,10.705403238465816,6905.1,4.3576,,,0.013866982803217402
1223,204576585,16 28 40.75,-21 46 05.2,10.67,8.17,2.5,2.5,0.66,8.09,1.84,,,,,"USco,bronze",no,Simbad,1,0.999955,10.59,4.814673238465815,6476.8,1.1451,0.1775134155686123,1.3743521594684385,0.013866982803217402
1224,203884740,16 28 41.54,-24 33 23.8,,10.63,,7.64,3.16,10.22,4.48,,,,,"ROph,bronze",no,Simbad,1,0.999999,17.86,10.142576238465816,7175.6,4.4348,,,0.013866982803217402
1225,203927435,16 28 43.04,-24 22 52.3,,10.14,,8.34,3.11,9.74,5.23,0.482,0.4162,,,"ROph,gold",no,Simbad,1,1.0,18.08,10.469870238465816,3567.9,3.1438,,,0.013866982803217402
1226,203990309,16 28 43.65,-24 06 40.6,,9.34,,8.99,4.85,8.72,4.14,4.9037,,,,"ROph,bronze",no,Simbad,1,1.0,17.71,10.267440238465817,,,,,0.013866982803217402
1227,203504633,16 28 44.53,-25 54 59.1,,11.6,,6.33,0.0,11.6,6.33,0.6203,0.1565,,,"USco,bronze",maybe,Simbad,1,0.999999,17.93,10.631739238465816,,,-1.954677030191809,,0.013866982803217402
1228,203115615,16 28 45.13,-27 12 19.5,,9.82,,5.59,0.86,9.71,4.73,26.171,0.9883,,,"USco,bronze",no,Simbad,1,0.999146,15.3,8.485459238465815,,,,,0.013866982803217402
1229,203117371,16 28 46.03,-27 11 57.6,,10.4,,5.24,0.17,10.38,5.07,14.0079,,,,"USco,gold",no,Simbad,1,0.997667,15.62,8.891452238465815,3677.6,1.0808,-0.8007386387228533,0.3978205128205128,0.013866982803217402
1230,203905980,16 28 47.02,-24 28 14.0,,11.95,,8.27,0.89,11.84,7.38,1.8978,,,,"USco,gold",yes,Simbad,1,0.999995,20.11,11.998539238465815,,,-1.878440165947746,,0.013866982803217402
1231,203919645,16 28 48.43,-24 24 50.3,,11.45,,6.28,1.43,11.26,4.85,,,,,"USco,bronze",no,Simbad,1,0.999997,17.54,10.314042238465817,4856.4,2.7119,-1.3273480620112608,0.863979057591623,0.013866982803217402
1232,202800225,16 28 50.18,-28 19 06.7,,8.8,,5.45,1.48,8.61,3.97,,,,,"USco,bronze",no,Simbad,1,0.999991,14.059999,7.608010238465816,4773.0,2.5262,,,0.013866982803217402
1233,204341850,16 28 50.43,-22 42 46.4,,12.63,,7.13,1.94,12.38,5.19,,,,,"USco,bronze",no,Simbad,1,0.999995,19.51,11.883917238465816,3557.1,2.1662,-1.7452103125020104,0.32057692307692304,0.013866982803217402
