Unnamed: 0,recno,RAJ2000_x,DEJ2000_x,i'mag_x,Per_x,Power_x,l_FAP_x,FAP_x,Amp_x,M13_Mass,bin_x,Vmag_x,Icmag_x,Jmag_x,Hmag_x,Kmag_x,Mmb_x,XH_x,PSS_x,M13_single,M13_Mass_calc,M13_Mass_e,RAJ2000_y,DEJ2000_y,i'mag_y,Per_y,Power_y,l_FAP_y,FAP_y,Amp_y,bin_y,Vmag_y,Icmag_y,Jmag_y,Hmag_y,Kmag_y,Mmb_y,XH_y,PSS_y,Tess_single,Tess_Mass,s_Mass,s_Lum,logL,Teff,Tess_Mass_calc,Tess_Mass_e,Age_calc (Myr),Age_e (Myr),Mass_calc,Mass_e
376,379,02 18 26.84,+56 59 20.6,18.62,7.46,165.8,<,0.001,0.023,0.9,1,20.16,18.11,16.74,15.97,3.941360819912034,1.0,,0.999992,1,0.7838834303330519,0.0037941954566645,02 18 26.84,+56 59 20.6,18.62,7.46,165.8,<,0.001,0.023,1.0,20.16,18.11,16.74,15.97,15.75,1.0,,0.999992,1.0,0.65,,,-1.0215455666347717,,,0.0186945933377917,,,,
377,380,02 18 15.62,+57 05 28.2,18.29,0.349,165.7,<,0.001,0.013,1.01,1,19.79,17.82,16.42,15.63,3.591360819912035,1.0,,0.999992,1,0.9250193394515696,0.0037941954566645,02 18 15.62,+57 05 28.2,18.29,0.349,165.7,<,0.001,0.013,1.0,19.79,17.82,16.42,15.63,15.4,1.0,,0.999992,1.0,0.68,,,-1.007844288957383,3567.1,0.3269871794871794,0.0186945933377917,10.845,6.061,0.4478,0.0887
378,381,02 18 25.30,+57 13 28.8,19.05,3.41,165.2,<,0.001,0.023,0.77,1,20.82,18.4,16.86,16.06,3.981360819912034,1.0,,0.999999,1,0.7670320143419191,0.0037941954566645,02 18 25.30,+57 13 28.8,19.05,3.41,165.2,<,0.001,0.023,1.0,20.82,18.4,16.86,16.06,15.79,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
379,382,02 20 01.41,+57 12 04.4,19.98,0.254,164.8,<,0.001,0.055,0.49,1,22.09,19.33,17.59,16.7,4.601360819912035,1.0,,0.999998,1,0.5325352908175963,0.0037941954566645,02 20 01.41,+57 12 04.4,19.98,0.254,164.8,<,0.001,0.055,1.0,22.09,19.33,17.59,16.7,16.41,1.0,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
380,383,02 18 47.40,+57 11 40.7,19.92,0.54,164.4,<,0.001,0.041,0.49,1,22.03,19.4,17.55,16.73,4.611360819912036,0.0,,0.999994,1,0.5293287751131162,0.0037941954566645,02 18 47.40,+57 11 40.7,19.92,0.54,164.4,<,0.001,0.041,1.0,22.03,19.4,17.55,16.73,16.42,0.0,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
381,384,02 18 10.66,+57 02 19.3,17.29,0.305,163.7,<,0.001,0.012,1.22,2,,,15.59,14.87,2.8713608199120344,,,0.999979,1,1.1771051311135114,0.0037941954566645,02 18 10.66,+57 02 19.3,17.29,0.305,163.7,<,0.001,0.012,2.0,,,15.59,14.87,14.68,,,0.999979,1.0,0.74,,,-0.3371194502611447,4567.3,1.4,0.0186945933377917,13.687,6.572,0.978,0.06
382,385,02 18 52.57,+57 04 25.3,15.88,0.435,162.9,<,0.001,0.009,1.4,2,,,14.57,13.92,1.931360819912035,,X,0.998634,1,,0.0,02 18 52.57,+57 04 25.3,15.88,0.435,162.9,<,0.001,0.009,2.0,,,14.57,13.92,13.74,,X,0.998634,1.0,,,,,,,0.0186945933377917,,,,
383,386,02 18 46.86,+57 11 36.2,20.01,8.0,162.2,<,0.001,0.04,0.48,1,22.69,19.35,17.43,16.7,4.561360819912036,1.0,,0.999997,1,0.5474671992749817,0.0037941954566645,02 18 46.86,+57 11 36.2,20.01,8.0,162.2,<,0.001,0.04,1.0,22.69,19.35,17.43,16.7,16.37,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
384,387,02 18 00.23,+56 59 45.6,18.75,4.67,161.4,<,0.001,0.066,0.86,1,,,16.77,15.96,3.921360819912035,,,0.999983,1,0.7910198683875888,0.0037941954566645,02 18 00.23,+56 59 45.6,18.75,4.67,161.4,<,0.001,0.066,1.0,,,16.77,15.96,15.73,,,0.999983,1.0,,,,,,,0.0186945933377917,,,,
385,388,02 19 57.51,+57 07 16.1,18.24,1.49,161.4,<,0.001,0.013,1.01,1,19.74,17.81,16.36,15.61,3.6113608199120346,1.0,,0.999979,1,0.9172258271486832,0.0037941954566645,02 19 57.51,+57 07 16.1,18.24,1.49,161.4,<,0.001,0.013,1.0,19.74,17.81,16.36,15.61,15.42,1.0,,0.999979,1.0,,,,,3662.0,,0.0186945933377917,,,,
386,389,02 18 09.89,+57 04 58.9,19.13,0.545,161.1,<,0.001,0.025,0.74,2,,,16.71,15.86,3.7913608199120334,,,0.999976,1,0.8431032459434172,0.0037941954566645,02 18 09.89,+57 04 58.9,19.13,0.545,161.1,<,0.001,0.025,2.0,,,16.71,15.86,15.6,,,0.999976,1.0,,,,,,,0.0186945933377917,,,,
387,390,02 19 40.72,+57 04 05.1,20.04,0.657,160.8,<,0.001,0.032,0.47,1,22.41,19.4,17.48,16.66,4.561360819912036,1.0,,0.999994,1,0.5474671992749817,0.0037941954566645,02 19 40.72,+57 04 05.1,20.04,0.657,160.8,<,0.001,0.032,1.0,22.41,19.4,17.48,16.66,16.37,1.0,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
388,391,02 19 32.87,+56 59 48.7,15.89,6.76,160.4,<,0.001,0.004,1.41,1,16.78,15.52,14.66,14.16,2.2013608199120345,3.0,,0.999993,1,,0.0,02 19 32.87,+56 59 48.7,15.89,6.76,160.4,<,0.001,0.004,1.0,16.78,15.52,14.66,14.16,14.01,3.0,,0.999993,1.0,0.93,,,-0.2072512151163812,5266.5,0.9799120234604106,0.0186945933377917,63.396,40.834,0.9731,0.0444
389,392,02 18 35.41,+57 15 08.8,18.6,2.69,160.1,<,0.001,0.018,0.92,1,20.12,18.1,16.66,15.89,3.841360819912035,1.0,,0.999998,1,0.8236186207487087,0.0037941954566645,02 18 35.41,+57 15 08.8,18.6,2.69,160.1,<,0.001,0.018,1.0,20.12,18.1,16.66,15.89,15.65,1.0,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
390,393,02 19 16.94,+57 04 31.3,17.41,7.75,158.7,<,0.001,0.013,1.2,1,18.53,16.93,15.78,15.18,3.1913608199120347,1.0,X,0.999995,1,1.0815238993470857,0.0037941954566645,02 19 16.94,+57 04 31.3,17.41,7.75,158.7,<,0.001,0.013,1.0,18.53,16.93,15.78,15.18,15.0,1.0,X,0.999995,1.0,0.71,,,-0.6441846448842292,4493.1,1.3,0.0186945933377917,47.991,31.111,0.7742,0.0439
391,394,02 18 47.27,+57 07 16.3,18.51,0.468,158.4,<,0.001,0.042,0.94,1,,,16.54,15.74,3.7013608199120345,,,0.999999,1,0.8799376642320728,0.0037941954566645,02 18 47.27,+57 07 16.3,18.51,0.468,158.4,<,0.001,0.042,1.0,,,16.54,15.74,15.51,,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
392,395,02 17 56.26,+57 09 03.5,18.38,0.333,157.9,<,0.001,0.021,0.98,1,,,16.41,15.69,3.591360819912035,,,0.999996,1,0.9250193394515696,0.0037941954566645,02 17 56.26,+57 09 03.5,18.38,0.333,157.9,<,0.001,0.021,1.0,,,16.41,15.69,15.4,,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
393,396,02 20 00.73,+57 02 19.7,19.4,4.42,156.7,<,0.001,0.038,0.65,1,21.23,18.81,17.17,16.34,4.261360819912035,1.0,,0.999986,1,0.6586636660825014,0.0037941954566645,02 20 00.73,+57 02 19.7,19.4,4.42,156.7,<,0.001,0.038,1.0,21.23,18.81,17.17,16.34,16.07,1.0,,0.999986,1.0,,,,,,,0.0186945933377917,,,,
394,397,02 18 53.42,+57 05 19.5,19.66,4.2,155.5,<,0.001,0.045,0.57,1,21.77,19.1,17.35,16.52,4.451360819912036,1.0,,0.999997,1,0.5882642776067434,0.0037941954566645,02 18 53.42,+57 05 19.5,19.66,4.2,155.5,<,0.001,0.045,1.0,21.77,19.1,17.35,16.52,16.26,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
395,398,02 19 15.70,+57 06 57.7,18.64,3.21,155.1,<,0.001,0.042,0.91,1,,,16.66,15.87,3.821360819912036,,,0.999996,1,0.8318589778968286,0.0037941954566645,02 19 15.70,+57 06 57.7,18.64,3.21,155.1,<,0.001,0.042,1.0,,,16.66,15.87,15.63,,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
396,399,02 19 06.36,+57 02 25.5,19.47,6.85,153.7,<,0.001,0.044,0.63,1,21.49,18.92,17.28,16.44,4.371360819912034,1.0,,0.999989,1,0.6177783462923909,0.0037941954566645,02 19 06.36,+57 02 25.5,19.47,6.85,153.7,<,0.001,0.044,1.0,21.49,18.92,17.28,16.44,16.18,1.0,,0.999989,1.0,,,,,,,0.0186945933377917,,,,
397,400,02 18 23.94,+57 12 50.4,18.7,4.61,153.6,<,0.001,0.02,0.89,1,20.23,18.17,16.73,15.95,3.881360819912034,1.0,,0.999994,1,0.807099085976859,0.0037941954566645,02 18 23.94,+57 12 50.4,18.7,4.61,153.6,<,0.001,0.02,1.0,20.23,18.17,16.73,15.95,15.69,1.0,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
398,401,02 18 33.32,+57 07 12.4,19.21,0.541,153.2,<,0.001,0.031,0.7,2,21.43,18.64,16.81,16.03,3.921360819912035,1.0,X,0.999997,1,0.7910198683875888,0.0037941954566645,02 18 33.32,+57 07 12.4,19.21,0.541,153.2,<,0.001,0.031,2.0,21.43,18.64,16.81,16.03,15.73,1.0,X,0.999997,1.0,,,,,,,0.0186945933377917,,,,
399,402,02 18 01.06,+57 13 54.6,17.51,3.69,152.9,<,0.001,0.009,1.18,1,18.73,17.09,15.71,15.03,3.011360819912035,1.0,,0.999992,1,1.1361601446008478,0.0037941954566645,02 18 01.06,+57 13 54.6,17.51,3.69,152.9,<,0.001,0.009,1.0,18.73,17.09,15.71,15.03,14.82,1.0,,0.999992,1.0,,,,,4779.6,,0.0186945933377917,,,,
400,403,02 18 18.92,+57 04 41.0,18.58,4.61,152.9,<,0.001,0.016,0.92,1,20.11,18.11,16.61,15.85,3.801360819912034,1.0,X,0.999993,1,0.8390133960984504,0.0037941954566645,02 18 18.92,+57 04 41.0,18.58,4.61,152.9,<,0.001,0.016,1.0,20.11,18.11,16.61,15.85,15.61,1.0,X,0.999993,1.0,,,,,,,0.0186945933377917,,,,
401,404,02 19 21.62,+57 14 18.3,16.55,6.94,152.9,<,0.001,0.004,1.33,1,17.48,16.12,15.15,14.64,2.661360819912036,1.0,,0.999996,1,1.2262794537282804,0.0037941954566645,02 19 21.62,+57 14 18.3,16.55,6.94,152.9,<,0.001,0.004,1.0,17.48,16.12,15.15,14.64,14.47,1.0,,0.999996,1.0,1.0,,,0.9913169135070242,5134.1,0.94108504398827,0.0186945933377917,1.028,0.042,1.3847,0.0191
402,405,02 18 25.53,+57 10 33.5,18.83,7.25,152.7,<,0.001,0.022,0.83,1,,,16.91,16.09,4.051360819912034,,,0.999994,1,0.7393936839720257,0.0037941954566645,02 18 25.53,+57 10 33.5,18.83,7.25,152.7,<,0.001,0.022,1.0,,,16.91,16.09,15.86,,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
403,406,02 18 29.89,+57 05 33.8,18.81,0.755,152.4,<,0.001,0.012,0.85,1,20.6,18.29,16.64,15.83,3.751360819912035,1.0,X,0.999997,1,0.8599187942822623,0.0037941954566645,02 18 29.89,+57 05 33.8,18.81,0.755,152.4,<,0.001,0.012,1.0,20.6,18.29,16.64,15.83,15.56,1.0,X,0.999997,1.0,,,,,,,0.0186945933377917,,,,
404,407,02 19 01.42,+57 10 28.3,19.53,0.61,150.7,<,0.001,0.05,0.61,2,,,17.04,16.27,4.151360819912036,,,0.999999,1,0.6991427152635128,0.0037941954566645,02 19 01.42,+57 10 28.3,19.53,0.61,150.7,<,0.001,0.05,2.0,,,17.04,16.27,15.96,,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
405,408,02 19 36.76,+57 14 00.1,20.07,1.53,150.5,<,0.001,0.044,0.46,2,,,17.35,16.62,4.471360819912036,,,0.999781,1,0.5807937676071956,0.0037941954566645,02 19 36.76,+57 14 00.1,20.07,1.53,150.5,<,0.001,0.044,2.0,,,17.35,16.62,16.28,,,0.999781,1.0,,,,,,,0.0186945933377917,,,,
406,409,02 18 44.69,+57 09 18.4,19.43,10.5,150.3,<,0.001,0.029,0.64,2,21.83,18.84,17.02,16.22,4.081360819912035,1.0,X,0.999994,1,0.7278104727639454,0.0037941954566645,02 18 44.69,+57 09 18.4,19.43,10.5,150.3,<,0.001,0.029,2.0,21.83,18.84,17.02,16.22,15.89,1.0,X,0.999994,1.0,,,,,,,0.0186945933377917,,,,
407,410,02 18 24.70,+57 09 08.5,19.81,10.9,150.3,<,0.001,0.053,0.53,1,,,17.55,16.77,4.631360819912036,,,0.999992,1,0.5214775130481832,0.0037941954566645,02 18 24.70,+57 09 08.5,19.81,10.9,150.3,<,0.001,0.053,1.0,,,17.55,16.77,16.44,,,0.999992,1.0,,,,,,,0.0186945933377917,,,,
408,411,02 18 53.37,+57 16 19.8,19.7,0.447,150.0,<,0.001,0.045,0.56,1,21.88,19.1,17.28,16.44,4.341360819912033,1.0,,0.99999,1,0.6289395069889043,0.0037941954566645,02 18 53.37,+57 16 19.8,19.7,0.447,150.0,<,0.001,0.045,1.0,21.88,19.1,17.28,16.44,16.15,1.0,,0.99999,1.0,,,,,,,0.0186945933377917,,,,
409,413,02 19 39.61,+56 59 51.2,16.77,8.13,149.4,,0.001,0.008,1.3,1,17.77,16.34,15.33,14.79,2.7813608199120345,3.0,,0.999992,1,1.2016588066580585,0.0037941954566645,02 19 39.61,+56 59 51.2,16.77,8.13,149.4,,0.001,0.008,1.0,17.77,16.34,15.33,14.79,14.59,3.0,,0.999992,1.0,,,,,4680.5,,0.0186945933377917,,,,
410,414,02 18 46.75,+57 02 57.2,16.1,2.27,149.3,,0.001,0.004,1.38,1,17.02,15.77,14.83,14.4,2.431360819912035,1.0,,0.999996,1,1.2715686099710617,0.0037941954566645,02 18 46.75,+57 02 57.2,16.1,2.27,149.3,,0.001,0.004,1.0,17.02,15.77,14.83,14.4,14.24,1.0,,0.999996,1.0,0.95,,,0.3353776541108294,5578.8,1.0764263322884011,0.0186945933377917,15.712,4.926,1.2718,0.0807
411,415,02 17 57.11,+57 10 00.5,20.12,0.665,149.2,,0.001,0.093,0.44,1,22.48,19.45,17.5,16.73,4.591360819912033,1.0,,0.999503,1,0.5363433857216029,0.0037941954566645,02 17 57.11,+57 10 00.5,20.12,0.665,149.2,,0.001,0.093,1.0,22.48,19.45,17.5,16.73,16.4,1.0,,0.999503,1.0,,,,,,,0.0186945933377917,,,,
412,416,02 19 05.37,+57 09 01.7,16.67,0.374,149.1,,0.001,0.022,1.32,2,,,15.09,14.43,2.381360819912034,,X,0.999995,1,1.2814483685239608,0.0037941954566645,02 19 05.37,+57 09 01.7,16.67,0.374,149.1,,0.001,0.022,2.0,,,15.09,14.43,14.19,,X,0.999995,1.0,,,,,,,0.0186945933377917,,,,
413,417,02 18 38.52,+56 59 39.4,19.11,6.76,148.5,,0.001,0.036,0.75,1,,,17.03,16.19,4.161360819912035,,,0.999998,1,0.6954441086523276,0.0037941954566645,02 18 38.52,+56 59 39.4,19.11,6.76,148.5,,0.001,0.036,1.0,,,17.03,16.19,15.97,,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
414,418,02 18 31.74,+57 03 25.1,20.14,0.64,148.0,,0.001,0.05,0.45,1,22.35,19.51,17.63,16.81,4.701360819912036,1.0,X,0.999067,1,0.4964546497176483,0.0037941954566645,02 18 31.74,+57 03 25.1,20.14,0.64,148.0,,0.001,0.05,1.0,22.35,19.51,17.63,16.81,16.51,1.0,X,0.999067,1.0,,,,,,,0.0186945933377917,,,,
415,419,02 19 09.13,+57 05 57.1,19.98,6.85,147.5,,0.001,0.055,0.48,1,22.09,19.21,17.54,16.7,4.611360819912036,1.0,X,0.999996,1,0.5293287751131162,0.0037941954566645,02 19 09.13,+57 05 57.1,19.98,6.85,147.5,,0.001,0.055,1.0,22.09,19.21,17.54,16.7,16.42,1.0,X,0.999996,1.0,,,,,,,0.0186945933377917,,,,
416,420,02 19 24.66,+57 15 36.1,16.87,2.6,147.3,,0.001,0.005,1.27,1,17.9,16.43,15.44,14.88,2.911360819912036,3.0,X,0.999994,1,1.1651914776083414,0.0037941954566645,02 19 24.66,+57 15 36.1,16.87,2.6,147.3,,0.001,0.005,1.0,17.9,16.43,15.44,14.88,14.72,3.0,X,0.999994,1.0,,,,,4802.5,,0.0186945933377917,,,,
417,421,02 18 23.61,+57 12 40.5,18.56,11.2,147.2,,0.001,0.032,0.93,1,,,16.68,15.9,3.8713608199120335,,,0.999988,1,0.8111652093093992,0.0037941954566645,02 18 23.61,+57 12 40.5,18.56,11.2,147.2,,0.001,0.032,1.0,,,16.68,15.9,15.68,,,0.999988,1.0,,,,,,,0.0186945933377917,,,,
418,422,02 18 22.94,+57 13 04.9,18.39,0.423,147.2,,0.001,0.016,0.99,1,19.96,17.9,16.44,15.68,3.6213608199120335,1.0,,0.999999,1,0.9127227270334504,0.0037941954566645,02 18 22.94,+57 13 04.9,18.39,0.423,147.2,,0.001,0.016,1.0,19.96,17.9,16.44,15.68,15.43,1.0,,0.999999,1.0,0.69,,,-0.8106219941579699,,,0.0186945933377917,,,,
419,424,02 18 07.07,+57 06 41.4,18.69,6.52,146.3,,0.001,0.018,0.89,1,20.3,18.11,16.55,15.76,3.711360819912034,1.0,X,0.999988,1,0.8758303919827325,0.0037941954566645,02 18 07.07,+57 06 41.4,18.69,6.52,146.3,,0.001,0.018,1.0,20.3,18.11,16.55,15.76,15.52,1.0,X,0.999988,1.0,,,,,,,0.0186945933377917,,,,
420,425,02 18 06.02,+57 11 16.8,19.85,0.62,145.8,,0.001,0.034,0.51,1,22.12,19.25,17.38,16.61,4.501360819912033,1.0,,0.999989,1,0.5701510363846352,0.0037941954566645,02 18 06.02,+57 11 16.8,19.85,0.62,145.8,,0.001,0.034,1.0,22.12,19.25,17.38,16.61,16.31,1.0,,0.999989,1.0,,,,,,,0.0186945933377917,,,,
421,427,02 19 00.90,+57 04 49.0,16.77,4.05,144.8,,0.001,0.012,1.3,2,18.0,16.37,15.17,14.56,2.551360819912034,3.0,X,0.999993,1,1.2483585399666397,0.0037941954566645,02 19 00.90,+57 04 49.0,16.77,4.05,144.8,,0.001,0.012,2.0,18.0,16.37,15.17,14.56,14.36,3.0,X,0.999993,1.0,0.8,,,-0.050444114786227,4490.5,1.3,0.0186945933377917,3.818,1.728,1.0784,0.1123
422,428,02 18 35.81,+57 03 17.2,17.13,7.81,144.0,,0.001,0.008,1.24,1,18.15,16.73,15.7,15.15,3.2113608199120343,0.0,,0.999994,1,1.0739236156146108,0.0037941954566645,02 18 35.81,+57 03 17.2,17.13,7.81,144.0,,0.001,0.008,1.0,18.15,16.73,15.7,15.15,15.02,0.0,,0.999994,1.0,0.88,,,0.021978583757437,4053.2,0.7,0.0186945933377917,1.385,0.372,0.7493,0.0907
423,429,02 19 46.91,+57 02 03.8,19.31,0.455,143.5,,0.001,0.027,0.68,2,21.36,18.68,16.78,15.97,3.8713608199120335,1.0,,0.999995,1,0.8111652093093992,0.0037941954566645,02 19 46.91,+57 02 03.8,19.31,0.455,143.5,,0.001,0.027,2.0,21.36,18.68,16.78,15.97,15.68,1.0,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
424,430,02 19 32.90,+57 05 23.0,18.23,14.5,143.4,,0.001,0.023,1.03,2,19.94,17.71,16.17,15.37,3.311360819912034,1.0,,0.999998,1,1.0383005614872831,0.0037941954566645,02 19 32.90,+57 05 23.0,18.23,14.5,143.4,,0.001,0.023,2.0,19.94,17.71,16.17,15.37,15.12,1.0,,0.999998,1.0,,,,,3616.9,,0.0186945933377917,,,,
425,431,02 20 00.49,+57 03 28.2,19.34,0.447,142.6,,0.001,0.038,0.66,1,21.12,18.78,17.04,16.2,4.151360819912036,1.0,,0.999994,1,0.6991427152635128,0.0037941954566645,02 20 00.49,+57 03 28.2,19.34,0.447,142.6,,0.001,0.038,1.0,21.12,18.78,17.04,16.2,15.96,1.0,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
426,432,02 19 18.35,+57 05 25.3,19.6,0.436,141.5,,0.001,0.048,0.59,2,22.19,18.95,16.98,16.17,4.051360819912034,1.0,,0.999993,1,0.7393936839720257,0.0037941954566645,02 19 18.35,+57 05 25.3,19.6,0.436,141.5,,0.001,0.048,2.0,22.19,18.95,16.98,16.17,15.86,1.0,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
427,433,02 19 34.96,+57 06 12.8,16.55,4.39,141.0,,0.001,0.005,1.33,1,,,15.11,14.64,2.6913608199120347,,,0.999996,1,1.220159819470653,0.0037941954566645,02 19 34.96,+57 06 12.8,16.55,4.39,141.0,,0.001,0.005,1.0,,,15.11,14.64,14.5,,,0.999996,1.0,,,,,5258.5,,0.0186945933377917,,,,
428,434,02 20 00.47,+57 02 04.8,19.5,5.52,140.9,,0.001,0.033,0.62,1,21.55,18.95,17.21,16.37,4.331360819912035,1.0,,0.999973,1,0.6324873260522152,0.0037941954566645,02 20 00.47,+57 02 04.8,19.5,5.52,140.9,,0.001,0.033,1.0,21.55,18.95,17.21,16.37,16.14,1.0,,0.999973,1.0,,,,,,,0.0186945933377917,,,,
429,435,02 18 02.23,+57 03 59.7,19.58,4.72,140.6,,0.001,0.056,0.58,1,,,17.28,16.42,4.341360819912033,,,0.999993,1,0.6289395069889043,0.0037941954566645,02 18 02.23,+57 03 59.7,19.58,4.72,140.6,,0.001,0.056,1.0,,,17.28,16.42,16.15,,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
430,436,02 18 32.93,+57 09 36.5,19.45,7.69,140.4,,0.002,0.024,0.64,1,,,17.3,16.5,4.391360819912034,,,0.999995,1,0.6109411116267386,0.0037941954566645,02 18 32.93,+57 09 36.5,19.45,7.69,140.4,,0.002,0.024,1.0,,,17.3,16.5,16.2,,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
431,437,02 19 32.65,+57 11 16.8,19.58,10.2,140.4,,0.002,0.025,0.59,1,21.5,19.02,17.39,16.55,4.451360819912036,1.0,,0.999996,1,0.5882642776067434,0.0037941954566645,02 19 32.65,+57 11 16.8,19.58,10.2,140.4,,0.002,0.025,1.0,21.5,19.02,17.39,16.55,16.26,1.0,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
432,438,02 19 39.45,+57 09 40.9,19.9,3.26,140.3,,0.002,0.038,0.51,1,22.06,19.31,17.5,16.68,4.571360819912034,1.0,,0.999999,1,0.5442375266450612,0.0037941954566645,02 19 39.45,+57 09 40.9,19.9,3.26,140.3,,0.002,0.038,1.0,22.06,19.31,17.5,16.68,16.38,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
433,439,02 18 22.74,+57 01 48.9,18.17,3.39,140.2,,0.002,0.026,1.04,1,,,16.28,15.57,3.5413608199120343,,,0.999997,1,0.9467314065001564,0.0037941954566645,02 18 22.74,+57 01 48.9,18.17,3.39,140.2,,0.002,0.026,1.0,,,16.28,15.57,15.35,,,0.999997,1.0,0.64,,,-0.8861234673689474,3707.3,0.418263888888889,0.0186945933377917,10.942,5.342,0.5376,0.0798
434,440,02 18 32.49,+57 13 39.1,18.26,0.343,139.7,,0.002,0.018,1.01,1,,,16.48,15.76,3.681360819912035,,,0.999994,1,0.8873747906990765,0.0037941954566645,02 18 32.49,+57 13 39.1,18.26,0.343,139.7,,0.002,0.018,1.0,,,16.48,15.76,15.49,,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
435,441,02 19 54.04,+57 04 53.1,16.63,0.795,139.6,,0.002,0.006,1.32,1,17.5,16.19,15.29,14.86,2.911360819912036,0.0,X,0.999999,1,1.1651914776083414,0.0037941954566645,02 19 54.04,+57 04 53.1,16.63,0.795,139.6,,0.002,0.006,1.0,17.5,16.19,15.29,14.86,14.72,0.0,X,0.999999,1.0,1.02,,,0.4580437812262619,5413.4,1.024576802507837,0.0186945933377917,12.543,2.557,1.3396,0.0689
436,442,02 19 43.74,+57 02 52.5,20.27,6.02,139.5,,0.002,0.067,0.41,1,22.75,19.61,17.63,16.79,4.711360819912034,1.0,X,0.999143,1,0.4928632092739232,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,443,02 19 42.50,+57 02 07.9,19.98,7.52,139.3,,0.002,0.039,0.48,1,22.29,19.38,17.48,16.64,4.541360819912036,1.0,,0.999998,1,0.5547591271762533,0.0037941954566645,02 19 42.50,+57 02 07.9,19.98,7.52,139.3,,0.002,0.039,1.0,22.29,19.38,17.48,16.64,16.35,1.0,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
438,444,02 17 59.45,+57 07 19.2,20.05,0.518,139.3,,0.002,0.066,0.47,1,,,17.61,16.85,4.7813608199120345,,,0.999353,1,0.4704245199766384,0.0037941954566645,02 17 59.45,+57 07 19.2,20.05,0.518,139.3,,0.002,0.066,1.0,,,17.61,16.85,16.59,,,0.999353,1.0,,,,,,,0.0186945933377917,,,,
439,445,02 19 23.08,+57 11 35.1,19.15,8.62,138.0,,0.002,0.028,0.67,1,,,16.98,16.17,4.071360819912036,,,0.999983,1,0.7317190527415853,0.0037941954566645,02 19 23.08,+57 11 35.1,19.15,8.62,138.0,,0.002,0.028,1.0,,,16.98,16.17,15.88,,,0.999983,1.0,,,,,,,0.0186945933377917,,,,
440,446,02 18 30.64,+57 09 33.5,19.24,5.26,137.6,,0.002,0.028,0.7,2,,,16.81,16.05,3.921360819912035,,X,0.99977,1,0.7910198683875888,0.0037941954566645,02 18 30.64,+57 09 33.5,19.24,5.26,137.6,,0.002,0.028,2.0,,,16.81,16.05,15.73,,X,0.99977,1.0,,,,,,,0.0186945933377917,,,,
441,448,02 18 33.91,+57 11 50.2,18.71,4.88,136.4,,0.002,0.021,0.87,1,20.47,18.27,16.76,15.96,3.9113608199120353,1.0,,0.999996,1,0.7950234138458063,0.0037941954566645,02 18 33.91,+57 11 50.2,18.71,4.88,136.4,,0.002,0.021,1.0,20.47,18.27,16.76,15.96,15.72,1.0,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
442,449,02 19 06.75,+57 05 54.6,19.4,7.96,136.0,,0.002,0.055,0.65,1,21.38,18.85,17.2,16.4,4.331360819912035,1.0,X,0.999999,1,0.6324873260522152,0.0037941954566645,02 19 06.75,+57 05 54.6,19.4,7.96,136.0,,0.002,0.055,1.0,21.38,18.85,17.2,16.4,16.14,1.0,X,0.999999,1.0,,,,,,,0.0186945933377917,,,,
443,451,02 18 02.24,+57 00 16.5,19.4,7.87,135.8,,0.002,0.028,0.65,1,21.36,18.77,17.12,16.38,4.301360819912034,1.0,,0.999989,1,0.6436997104260219,0.0037941954566645,02 18 02.24,+57 00 16.5,19.4,7.87,135.8,,0.002,0.028,1.0,21.36,18.77,17.12,16.38,16.11,1.0,,0.999989,1.0,,,,,,,0.0186945933377917,,,,
