,flag,Gaia,TIC,RAdeg,DEdeg,Sec,Theia,logAge,e_logAge,BP-RP,Gmag,Tmag,Teff,e_Teff,Mass,e_Mass,Rad,e_Rad,CorrP1,e_CorrP1,CorrP2,e_CorrP2,CorrA1,CorrA2,PCAP1,e_PCAP1,PCAP2,e_PCAP2,PCAA1,PCAA2,RAWP1,e_RAWP1,RAWP2,e_RAWP2,RAWA1,RAWA2,Per,e_Per,PType,logAM,e_logAM,RUWE,sigmaVar,sigmaInst,sigmap2p,c1,c2,c3,c4,c5,c6,Mass_calc,Mass_e
12342,True,3017268337088387456,427352938,83.572635,-5.509773,6,13,6.69,0.12,2.0248,7.3899,14.616,3823.0,123.0,0.59,,0.872,,0.418861,3.8e-05,2.195,0.016,0.41253,0.03621,0.4189,6.5e-05,7.523,0.027,0.239,0.20799,15.659,,7.4786,,0.29541,0.23804,0.41886,3.8e-05,corr,43.483,,1.045,0.001838,0.0007462,0.001315,1.0,2.12,2.12,2.99,4.09,5.92,0.2621279163969052,0.05117071635240562
12343,True,3017268268368909696,427352940,83.586423,-5.512738,32,13,6.69,0.12,1.8351,5.7376,12.988,3959.0,122.0,,,1.66,,3.2636,,4.1461,,0.1085,0.1042,3.338,0.0088,2.5501,0.0083,0.0862,0.07743,7.847,0.018,14.496,0.075,0.26998,0.21951,,,,,,1.221,0.0321,0.002972,0.02939,2.05,2.05,2.05,3.03,3.03,4.15,0.5747655281124373,0.05117071635240562
12344,True,3017268268368909696,427352940,83.586423,-5.512738,6,13,6.69,0.12,1.8351,5.7376,12.988,3959.0,122.0,,,1.66,,6.89,0.16,2.33,0.12,0.14782,0.14491,8.062,0.01,3.575,0.013,0.68997,0.09032,7.883,0.033,2.36,0.28,0.71844,0.06983,8.062,0.01,pca,,,1.221,0.01194,0.0006992,0.001807,2.05,2.05,2.05,3.03,3.03,4.15,0.5747655281124373,0.05117071635240562
12345,True,3017267478094926720,427352948,83.615429,-5.53204,6,13,6.69,0.12,1.4286,3.3856,10.948,9468.0,,2.41,,2.862,,3.3261,0.002,1.6818,0.0013,0.50477,0.20037,3.3217,,1.6903,,0.70596,0.15515,3.3539,0.0014,1.6907,0.0014,0.70222,0.19324,3.3261,0.002,corr,,,1.259,0.01018,0.0004083,0.001213,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12346,True,3017267478094926720,427352948,83.615429,-5.53204,32,13,6.69,0.12,1.4286,3.3856,10.948,9468.0,,2.41,,2.862,,3.3809,0.0012,4.1895,0.0071,0.74441,0.15866,3.3779,0.0011,4.1669,0.0065,0.7798,0.17253,3.3648,0.0011,1.6967,0.0057,0.90906,0.03612,3.3809,0.0012,corr,,,1.259,0.0308,0.0009342,0.006943,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12347,True,3017267306296233216,427352952,83.646454,-5.536217,6,13,6.69,0.12,1.4483,4.0356,11.938,5368.9,45.3,,,9.724,,4.9652,0.0072,3.7083,0.0072,0.36398,0.171,5.2555,0.0057,9.353,0.037,0.49237,0.23078,5.2013,0.0034,15.48,0.15,0.77757,0.14657,4.9652,0.0072,corr,,,2.675,0.00465,0.0005885,0.001178,1.0,1.0,1.0,1.0,1.0,1.0,0.8968070551554657,0.05117071635240562
12348,True,3017267306296233216,427352952,83.646454,-5.536217,32,13,6.69,0.12,1.4483,4.0356,11.938,5368.9,45.3,,,9.724,,4.9863,0.0037,3.8777,0.0041,0.50898,0.24852,5.0043,0.0041,3.8691,0.0047,0.5182,0.24147,5.0028,0.0027,3.856,0.012,0.74341,0.07537,4.9863,0.0037,corr,,,2.675,0.01603,0.002263,0.008258,1.0,1.0,1.0,1.0,1.0,1.0,0.8968070551554657,0.05117071635240562
12349,True,3017267443735189632,427352954,83.605009,-5.53717,32,13,6.69,0.12,1.6882,9.271,15.972,3922.0,161.0,0.593,0.027,0.606,0.029,3.3755,0.0064,4.103,0.018,0.11907,0.05941,3.3859,0.0056,2.8773,0.0075,0.13512,0.06723,7.434,0.021,3.3624,0.0072,0.25115,0.10929,,,,,,0.966,0.01516,0.004227,0.01709,1.0,1.0,1.0,2.75,5.69,5.69,-0.09380176428831649,0.05117071635240562
12350,True,3017267443735189632,427352954,83.605009,-5.53717,6,13,6.69,0.12,1.6882,9.271,15.972,3922.0,161.0,0.593,0.027,0.606,0.029,1.7016,0.0016,3.284,0.011,0.14893,0.08811,3.2258,0.0048,2.7085,0.0072,0.22702,0.10329,14.703,,5.8141,,0.60732,0.10086,,,,,,0.966,0.001626,0.0008374,0.001665,1.0,1.0,1.0,2.75,5.69,5.69,-0.09380176428831649,0.05117071635240562
12351,True,3017267856049097088,427352955,83.565231,-5.539961,32,13,6.69,0.12,2.0915,8.0958,15.079,,,,,,,4.891,0.021,1.8091,0.0045,0.12483,0.07292,12.253,0.054,5.142,0.012,0.21078,0.18677,11.267,0.024,5.284,0.016,0.47859,0.19975,,,,,,1.307,0.0407,0.003373,0.02446,2.08,2.08,2.08,4.08,4.08,4.08,0.12856204451414283,0.05117071635240562
12352,True,3017267856049097088,427352955,83.565231,-5.539961,6,13,6.69,0.12,2.0915,8.0958,15.079,,,,,,,4.2016,,2.1527,,0.16401,0.04487,4.1627,0.0047,12.45,0.13,0.3834,0.10723,15.126,,4.319,,0.61004,0.19089,,,,,,1.307,0.00722,0.0009941,0.002334,2.08,2.08,2.08,4.08,4.08,4.08,0.12856204451414283,0.05117071635240562
12353,True,3017267134497545984,427352958,83.58637,-5.543087,32,13,6.69,0.12,2.278,8.1404,15.42,,,,,,,2.42,0.0046,3.193,0.011,0.09624,0.08164,5.277,0.023,3.207,0.012,0.09103,0.07806,9.873,0.022,5.556,0.016,0.3498,0.1471,,,,,,1.098,0.0552,0.01294,0.0539,1.0,1.0,1.0,2.1,3.18,3.18,0.12012311848541185,0.05117071635240562
12354,True,3017267134497545984,427352958,83.58637,-5.543087,6,13,6.69,0.12,2.278,8.1404,15.42,,,,,,,1.17417,0.00075,1.2796,0.0023,0.15444,0.05506,2.914,0.013,1.1748,0.0017,0.06939,0.06454,3.122,0.0068,16.56,0.36,0.11342,0.05823,,,,,,1.098,0.00209,0.0009617,0.002325,1.0,1.0,1.0,2.1,3.18,3.18,0.12012311848541185,0.05117071635240562
12355,True,3017266928339118208,427352968,83.575025,-5.559268,32,13,6.69,0.12,1.8479,5.8307,13.231,3960.0,122.0,,,1.611,,3.2495,0.0036,6.393,0.017,0.23034,0.18002,3.2593,0.0036,6.315,0.016,0.23809,0.20097,6.0786,0.0076,3.287,0.0049,0.41587,0.16427,,,,,,1.023,0.0098,0.003228,0.008603,1.0,1.0,2.0,2.0,2.0,2.0,0.5571497430560253,0.05117071635240562
12356,True,3017266928339118208,427352968,83.575025,-5.559268,6,13,6.69,0.12,1.8479,5.8307,13.231,3960.0,122.0,,,1.611,,3.2037,0.0026,4.151,0.015,0.3568,0.09512,3.2372,,1.6262,,0.39199,0.09892,3.2588,0.0013,2.6484,0.0053,0.7678,0.09393,3.2037,0.0026,corr,,,1.023,0.005,0.001199,0.002634,1.0,1.0,2.0,2.0,2.0,2.0,0.5571497430560253,0.05117071635240562
12357,True,3017266962698857216,427352971,83.554996,-5.564859,32,13,6.69,0.12,1.5596,6.8313,14.213,4205.0,145.0,0.66,,0.824,,3.659,0.012,6.155,0.036,0.07752,0.07621,6.081,0.034,3.607,0.013,0.09388,0.07197,15.93,0.12,6.457,0.02,0.21809,0.18299,,,,,,1.039,0.01934,0.004962,0.0145,2.18,2.18,3.29,3.29,3.29,3.29,0.3678226267425037,0.05117071635240562
12358,True,3017266962698857216,427352971,83.554996,-5.564859,6,13,6.69,0.12,1.5596,6.8313,14.213,4205.0,145.0,0.66,,0.824,,2.4325,0.0058,4.754,0.041,0.09217,0.0852,5.039,0.064,7.63,0.36,0.17212,0.06775,16.1,1.4,4.657,0.023,0.13771,0.12329,,,,,,1.039,0.00778,0.0009592,0.002655,2.18,2.18,3.29,3.29,3.29,3.29,0.3678226267425037,0.05117071635240562
12359,True,3017266928339118336,427352973,83.577198,-5.566733,6,13,6.69,0.12,1.7387,5.8882,13.239,5544.0,123.0,0.98,,1.388,,3.1677,0.0059,4.207,0.013,0.15698,0.1033,6.09,0.013,3.2695,0.0059,0.22843,0.14854,3.2015,0.0035,6.056,0.02,0.25074,0.1483,,,,,,1.021,0.00284,0.001155,0.002383,1.0,1.0,2.0,2.0,2.0,2.0,0.5462699617365245,0.05117071635240562
12360,True,3017266928339118336,427352973,83.577198,-5.566733,32,13,6.69,0.12,1.7387,5.8882,13.239,5544.0,123.0,0.98,,1.388,,6.503,0.01,4.6717,0.0099,0.3471,0.14763,6.55,0.15,4.79,0.41,0.32408,0.12562,6.2324,,20.191,,0.67679,0.12631,6.503,0.01,corr,42.913,,1.021,0.01196,0.003039,0.008599,1.0,1.0,2.0,2.0,2.0,2.0,0.5462699617365245,0.05117071635240562
12361,True,3017264140902280064,427352980,83.646668,-5.575628,6,13,6.69,0.12,2.3734,8.135,15.331,,,,,,,1.8709,0.0031,2.1244,0.004,0.08537,0.08375,4.5889,,7.4281,,0.15587,0.05785,4.655,0.01,3.6564,0.0087,0.18255,0.12832,,,,,,1.066,0.00263,0.001118,0.002301,1.0,1.0,1.91,2.77,2.77,2.77,0.12114487186290884,0.05117071635240562
12362,True,3017264140902280064,427352980,83.646668,-5.575628,32,13,6.69,0.12,2.3734,8.135,15.331,,,,,,,5.1954,0.0076,7.3,0.04,0.31143,0.11867,5.1729,0.0068,3.9069,0.0068,0.36051,0.15811,5.2311,0.0074,13.19,0.25,0.33147,0.1394,5.1954,0.0076,corr,,,1.066,0.01496,0.003284,0.01138,1.0,1.0,1.91,2.77,2.77,2.77,0.12114487186290884,0.05117071635240562
12363,True,3017263767243185152,427352982,83.641488,-5.580922,6,13,6.69,0.12,2.0804,6.4942,13.811,5562.0,153.0,0.98,,1.453,,2.1147,0.003,1.8585,0.0026,0.11551,0.10369,4.619,0.011,2.5422,0.0072,0.16662,0.1012,4.7144,0.0091,2.577,0.013,0.20916,0.10982,,,,,,1.057,0.00421,0.0009051,0.002074,1.0,1.0,2.1,2.1,3.11,4.05,0.43160652731204946,0.05117071635240562
12364,True,3017263767243185152,427352982,83.641488,-5.580922,32,13,6.69,0.12,2.0804,6.4942,13.811,5562.0,153.0,0.98,,1.453,,5.0594,0.0039,3.8943,0.005,0.51348,0.21155,5.0526,,3.8806,,0.58221,0.22404,5.0463,0.003,2.5485,0.0039,0.72452,0.13387,5.0594,0.0039,corr,43.063,,1.057,0.0297,0.00314,0.01285,1.0,1.0,2.1,2.1,3.11,4.05,0.43160652731204946,0.05117071635240562
12365,True,3017263767243449600,427352983,83.632637,-5.588883,32,13,6.69,0.12,1.8615,6.8057,14.062,5657.0,134.0,1.0,,1.014,,2.75,0.0086,3.409,0.026,0.05881,0.03651,10.68,0.11,2.7565,0.0079,0.08752,0.0668,12.4,0.17,2.7763,0.0085,0.1086,0.06368,,,,,,1.078,0.01819,0.007471,0.02072,1.0,1.0,1.0,1.0,1.99,1.99,0.37266649459914775,0.05117071635240562
12366,True,3017263767243449600,427352983,83.632637,-5.588883,6,13,6.69,0.12,1.8615,6.8057,14.062,5657.0,134.0,1.0,,1.014,,2.1243,,1.8697,,0.11924,0.06861,4.932,0.012,3.0273,0.007,0.16429,0.132,11.615,,5.0145,,0.37813,0.13863,,,,,,1.078,0.00311,0.001027,0.002326,1.0,1.0,1.0,1.0,1.99,1.99,0.37266649459914775,0.05117071635240562
12367,True,3017266619101473408,427352985,83.588476,-5.592993,32,13,6.69,0.12,2.578,7.8005,15.007,3954.0,123.0,0.62,,1.299,,3.733,0.038,5.162,0.089,0.02604,0.01901,3.7549,,6.3633,,0.03059,0.02281,16.96,0.13,3.66,0.019,0.18384,0.05086,,,,,,1.108,0.0216,-0.008476,-0.02955,1.0,1.0,1.0,1.0,1.0,2.09,0.18443681709758647,0.05117071635240562
12368,True,3017266619101473408,427352985,83.588476,-5.592993,6,13,6.69,0.12,2.578,7.8005,15.007,3954.0,123.0,0.62,,1.299,,3.0101,0.0091,3.888,0.02,0.078,0.06681,2.9068,0.0061,4.318,0.035,0.15519,0.06208,2.9439,0.0042,4.52,0.041,0.23279,0.06504,3.0101,0.0091,all3,42.993,,1.108,0.00443,0.001633,0.00425,1.0,1.0,1.0,1.0,1.0,2.09,0.18443681709758647,0.05117071635240562
12369,True,3017260812305691264,427352988,83.556305,-5.594075,32,13,6.69,0.12,2.6596,8.2908,15.437,3438.0,136.0,0.42,,0.87,,8.102,0.058,2.6973,0.0085,0.11276,0.05725,8.435,0.072,13.05,0.25,0.17134,0.1258,17.685,0.083,9.068,0.021,0.31409,0.30698,,,,,,1.09,0.0553,-0.01802,-0.05923,2.1,2.1,2.1,2.1,2.1,3.07,0.0916653948278589,0.05117071635240562
12370,True,3017260812305691264,427352988,83.556305,-5.594075,6,13,6.69,0.12,2.6596,8.2908,15.437,3438.0,136.0,0.42,,0.87,,2.8106,,1.4645,,0.24105,0.09913,2.7636,0.0036,7.072,0.042,0.25677,0.21193,15.65,0.4,2.729,0.025,0.30846,0.06204,,,,,,1.09,0.01093,0.001764,0.002628,2.1,2.1,2.1,2.1,2.1,3.07,0.0916653948278589,0.05117071635240562
12371,True,3017263698523711872,427352989,83.607444,-5.596273,32,13,6.69,0.12,2.2471,8.7521,15.597,3487.0,157.0,0.585,0.024,0.597,0.024,4.304,0.045,,,0.02295,,,,,,,,5.856,0.055,,,0.04445,,,,,,,1.05,0.0246,-0.00774,-0.04799,1.0,1.0,1.0,1.0,1.0,1.0,0.004381166608345921,0.05117071635240562
12372,True,3017263698523711872,427352989,83.607444,-5.596273,6,13,6.69,0.12,2.2471,8.7521,15.597,3487.0,157.0,0.585,0.024,0.597,0.024,3.622,0.019,1.851,0.0072,0.05637,0.03715,1.8408,0.0089,6.04,0.18,0.02684,0.01634,20.2,2.6,3.368,0.021,0.05904,0.04847,,,,,,1.05,0.00222,0.001777,0.002928,1.0,1.0,1.0,1.0,1.0,1.0,0.004381166608345921,0.05117071635240562
12373,True,3017263561084755584,427352991,83.648668,-5.597823,32,13,6.69,0.12,2.0888,7.8358,14.983,5461.0,146.0,0.95,,0.797,,4.39,0.01,6.051,0.026,0.13098,0.09983,4.4824,,5.972,,0.1525,0.1301,6.0034,0.0057,12.592,0.08,0.5449,0.14788,,,,,,1.06,0.01505,0.005424,0.01493,1.0,1.0,1.89,2.95,2.95,4.0,0.17775757744002857,0.05117071635240562
12374,True,3017263561084755584,427352991,83.648668,-5.597823,6,13,6.69,0.12,2.0888,7.8358,14.983,5461.0,146.0,0.95,,0.797,,1.51057,0.00053,2.1815,0.0056,0.38969,0.06902,1.50703,0.00066,6.281,0.015,0.32638,0.23549,6.301,0.013,1.489,0.014,0.27364,0.17693,1.51057,0.00053,corr,43.053,,1.06,0.00297,0.001112,0.00181,1.0,1.0,1.89,2.95,2.95,4.0,0.17775757744002857,0.05117071635240562
12375,True,3017260881025171200,427352994,83.533208,-5.604755,32,13,6.69,0.12,2.6026,8.2263,15.309,,,,,,,3.1397,0.0081,9.34,0.22,0.10504,0.0365,10.839,0.097,3.191,0.012,0.12751,0.08392,18.52,0.23,10.232,0.085,0.33161,0.23547,,,,,,1.256,0.0279,-0.007302,-0.02817,1.0,1.0,1.0,1.0,1.0,3.14,0.10386967126186403,0.05117071635240562
12376,True,3017260881025171200,427352994,83.533208,-5.604755,6,13,6.69,0.12,2.6026,8.2263,15.309,,,,,,,4.2788,0.0097,1.6311,0.002,0.16238,0.10661,5.9119,0.0097,10.565,0.06,0.29606,0.17225,10.489,0.045,5.751,0.016,0.26186,0.19689,,,,,,1.256,0.00774,0.00305,0.004242,1.0,1.0,1.0,1.0,1.0,3.14,0.10386967126186403,0.05117071635240562
12377,True,3017260709226477824,427352995,83.557798,-5.609828,32,13,6.69,0.12,2.6646,7.848,14.91,3393.0,122.0,0.4,,1.054,,13.168,0.088,3.9407,0.0089,0.1526,0.12539,12.189,0.046,2.235,0.0028,0.31725,0.12469,15.747,0.056,3.649,0.016,0.37339,0.11653,,,,,,1.079,0.01703,0.0007171,0.005709,1.0,1.63,1.63,2.32,2.32,4.49,0.17544917166417012,0.05117071635240562
12378,True,3017260709226477824,427352995,83.557798,-5.609828,6,13,6.69,0.12,2.6646,7.848,14.91,3393.0,122.0,0.4,,1.054,,3.3946,0.0053,1.9353,0.0025,0.20467,0.13245,6.387,0.013,11.634,0.054,0.33445,0.22903,12.626,0.024,3.5362,0.008,0.6113,0.14957,,,,,,1.079,0.0183,0.0003149,0.001923,1.0,1.63,1.63,2.32,2.32,4.49,0.17544917166417012,0.05117071635240562
12379,True,3017260709226477056,427352996,83.568583,-5.612677,6,13,6.69,0.12,0.8808,2.822,10.586,5677.4,22.7,,,4.221,,4.2443,0.0064,1.8749,0.0045,0.35566,0.086,3.9971,0.0045,6.041,0.016,0.38249,0.21643,3.9927,0.0041,13.931,0.055,0.38899,0.33945,4.2443,0.0064,corr,,,1.265,0.01276,0.0003485,0.001889,1.0,1.0,1.0,1.91,1.91,1.91,0.0,0.0
12380,True,3017260709226477056,427352996,83.568583,-5.612677,32,13,6.69,0.12,0.8808,2.822,10.586,5677.4,22.7,,,4.221,,3.8336,0.0029,4.913,0.012,0.5596,0.12807,3.801,0.027,4.002,0.023,0.41754,0.20828,16.561,0.072,9.32,0.26,0.43253,0.15701,3.8336,0.0029,corr,,,1.265,0.0166,0.0009661,0.003269,1.0,1.0,1.0,1.91,1.91,1.91,0.0,0.0
12381,True,3017260709226477952,427352999,83.559007,-5.61505,32,13,6.69,0.12,0.6385,1.8187,9.653,6312.0,160.9,1.24,0.195,3.003,0.162,13.23,0.13,3.922,0.01,0.13713,0.09483,12.075,0.049,2.2425,0.0029,0.29444,0.12409,17.688,0.045,3.2897,0.0079,0.61521,0.10503,,,,,,0.995,0.01633,0.001012,0.006004,1.0,1.0,1.0,2.1,2.1,2.1,0.0,0.0
12382,True,3017260709226477952,427352999,83.559007,-5.61505,6,13,6.69,0.12,0.6385,1.8187,9.653,6312.0,160.9,1.24,0.195,3.003,0.162,3.387,,1.9292,,0.20395,0.15303,6.399,0.013,11.656,0.049,0.33728,0.25273,12.251,0.021,3.5104,0.0066,0.61341,0.17288,,,,,,0.995,0.01859,0.0002707,0.0019,1.0,1.0,1.0,2.1,2.1,2.1,0.0,0.0
12383,True,3017263595444498048,427353001,83.606436,-5.617307,32,13,6.69,0.12,2.3769,8.6409,15.538,3416.0,158.0,0.665,0.024,0.702,0.028,,,,,,,13.43,0.53,3.654,0.057,0.01881,0.01303,11.744,0.077,5.731,0.028,0.13035,0.08758,,,,,,1.035,0.0775,-0.03582,-0.1055,1.0,1.0,1.0,2.06,2.06,2.06,0.025421717606511407,0.05117071635240562
12384,True,3017263595444498048,427353001,83.606436,-5.617307,6,13,6.69,0.12,2.3769,8.6409,15.538,3416.0,158.0,0.665,0.024,0.702,0.028,4.126,0.013,6.31,0.1,0.11329,0.03053,4.2111,0.0082,6.9,0.15,0.20556,0.05367,4.2955,0.0093,11.81,0.22,0.17538,0.08677,4.126,0.013,all3,42.351,0.049,1.035,0.00283,0.00178,0.003125,1.0,1.0,1.0,2.06,2.06,2.06,0.025421717606511407,0.05117071635240562
12385,True,3017257582490287616,427353008,83.571417,-5.638026,32,13,6.69,0.12,2.4735,7.0277,14.189,3913.0,122.0,,,1.63,,2.898,0.027,,,0.0184,,2.913,0.02,5.51,0.15,0.02698,0.01517,16.325,0.068,6.046,0.024,0.35003,0.1323,,,,,,1.193,0.01118,0.005838,0.01546,2.18,2.18,2.18,2.18,2.18,2.18,0.3306610780287788,0.05117071635240562
12386,True,3017257582490287616,427353008,83.571417,-5.638026,6,13,6.69,0.12,2.4735,7.0277,14.189,3913.0,122.0,,,1.63,,1.65246,0.00081,1.8574,0.0022,0.28265,0.12418,1.65801,0.00088,1.8531,0.0018,0.26208,0.1419,17.97,0.15,1.6613,0.0014,0.29051,0.16901,,,,,,1.193,0.001897,0.00118,0.001795,2.18,2.18,2.18,2.18,2.18,2.18,0.3306610780287788,0.05117071635240562
12387,True,3017256414259179648,427353022,83.649,-5.669308,32,13,6.69,0.12,2.2539,7.4836,14.668,4367.0,134.0,0.68,,1.171,,,,,,,,4.967,0.072,,,0.01909,,12.545,0.046,5.882,0.025,0.37265,0.11634,,,,,,1.09,0.00467,0.003126,0.00629,1.0,1.0,1.0,2.03,2.03,2.03,0.2443986031864706,0.05117071635240562
12388,True,3017256414259179648,427353022,83.649,-5.669308,6,13,6.69,0.12,2.2539,7.4836,14.668,4367.0,134.0,0.68,,1.171,,4.663,0.024,2.4107,0.0054,0.11974,0.10082,5.195,0.037,7.12,0.13,0.17827,0.12926,13.792,0.089,5.343,0.014,0.22856,0.21602,,,,,,1.09,0.00214,0.001126,0.001841,1.0,1.0,1.0,2.03,2.03,2.03,0.2443986031864706,0.05117071635240562
12389,True,3017256379899442176,427353024,83.640499,-5.673012,32,13,6.69,0.12,2.6991,7.976,14.985,3881.0,124.0,0.6,,1.291,,2.226,0.01,,,0.02949,,2.239,0.013,4.022,0.086,0.02435,0.01173,15.196,0.062,5.072,0.05,0.34246,0.034,,,,,,1.176,0.00872,0.00469,0.01157,1.0,1.0,1.0,1.97,3.15,4.23,0.1512298323766738,0.05117071635240562
12390,True,3017256379899442176,427353024,83.640499,-5.673012,6,13,6.69,0.12,2.6991,7.976,14.985,3881.0,124.0,0.6,,1.291,,5.187,0.081,3.994,0.05,0.03752,0.03438,5.574,0.051,2.047,0.013,0.06548,0.02251,16.45,0.11,5.82,0.032,0.24066,0.10806,,,,,,1.176,0.001192,0.0009485,0.001454,1.0,1.0,1.0,1.97,3.15,4.23,0.1512298323766738,0.05117071635240562
12391,True,3017256753560684672,427353031,83.551411,-5.692997,6,13,6.69,0.12,2.3382,9.263,15.921,3436.0,157.0,0.539,0.028,0.543,0.026,7.614,0.053,3.057,0.015,0.09594,0.05343,7.1887,0.0094,3.976,0.046,0.6226,0.08222,7.92,0.014,3.945,0.044,0.59111,0.03949,7.1887,0.0094,pca,41.796,0.064,1.076,0.00348,0.001264,0.001771,1.97,1.97,1.97,2.83,3.95,4.81,-0.09228805557998615,0.05117071635240562
12392,True,3017256753560684672,427353031,83.551411,-5.692997,32,13,6.69,0.12,2.3382,9.263,15.921,3436.0,157.0,0.539,0.028,0.543,0.026,7.559,0.022,13.15,0.23,0.23448,0.07461,7.66,0.016,14.02,0.12,0.30209,0.14499,7.703,0.016,12.308,0.043,0.28204,0.25572,7.559,0.022,all3,41.774,0.063,1.076,0.01662,0.006606,0.01603,1.97,1.97,1.97,2.83,3.95,4.81,-0.09228805557998615,0.05117071635240562
12393,True,3017256757856824448,427353032,83.552956,-5.693474,6,13,6.69,0.12,2.4356,8.5,15.419,3385.0,157.0,0.629,0.024,0.652,0.026,7.615,0.053,3.057,0.015,0.09593,0.05344,7.1887,0.0094,3.976,0.046,0.62259,0.08222,7.92,0.014,3.945,0.044,0.59111,0.03949,7.1887,0.0094,pca,42.022,0.051,1.144,0.00348,0.001264,0.001771,2.04,2.04,2.04,2.94,3.83,4.99,0.05208191217624031,0.05117071635240562
12394,True,3017256757856824448,427353032,83.552956,-5.693474,32,13,6.69,0.12,2.4356,8.5,15.419,3385.0,157.0,0.629,0.024,0.652,0.026,7.559,0.022,13.15,0.23,0.23448,0.07461,7.6595,,14.025,,0.3021,0.14499,7.703,0.016,12.308,0.043,0.28204,0.25572,7.559,0.022,all3,42.0,0.05,1.144,0.01662,0.006606,0.01603,2.04,2.04,2.04,2.94,3.83,4.99,0.05208191217624031,0.05117071635240562
12395,True,3017256242460492800,427353034,83.616049,-5.693846,6,13,6.69,0.12,1.5239,5.2163,12.499,5245.0,,0.9,,1.58,,1.31192,0.00048,2.6091,0.0025,0.32103,0.25798,1.31766,0.00054,2.558,0.036,0.32273,0.32064,2.6539,,1.3264,,0.34627,0.16303,2.65,,raw,43.383,,2.101,0.00768,0.00125,0.00392,1.0,1.0,2.18,3.35,3.35,3.35,0.6734025716215519,0.05117071635240562
12396,True,3017256242460492800,427353034,83.616049,-5.693846,32,13,6.69,0.12,1.5239,5.2163,12.499,5245.0,,0.9,,1.58,,2.6629,,1.3233,,0.41912,0.13319,2.6572,0.0012,1.32284,0.00095,0.4581,0.1474,2.6541,0.0013,1.32517,0.00096,0.45589,0.15201,2.66,,corr,43.373,,2.101,0.0107,0.002191,0.00666,1.0,1.0,2.18,3.35,3.35,3.35,0.6734025716215519,0.05117071635240562
12397,True,3017256208100753280,427353039,83.634292,-5.696811,6,13,6.69,0.12,2.4186,8.652,15.368,3393.0,157.0,0.599,0.023,0.613,0.023,3.242,0.033,4.171,0.06,0.02152,0.0215,6.4,0.14,3.258,0.019,0.06193,0.04287,14.624,,5.8508,,0.70899,0.10599,,,,,,1.009,0.000914,0.0002385,0.0009699,1.0,1.0,1.0,1.53,1.53,1.53,0.023321446776526755,0.05117071635240562
12398,True,3017256208100753280,427353039,83.634292,-5.696811,32,13,6.69,0.12,2.4186,8.652,15.368,3393.0,157.0,0.599,0.023,0.613,0.023,13.29,0.26,7.948,0.086,0.06235,0.0608,11.23,0.12,4.676,0.028,0.0725,0.05624,18.245,0.075,6.868,0.019,0.33511,0.19665,,,,,,1.009,0.00276,0.0006046,0.003118,1.0,1.0,1.0,1.53,1.53,1.53,0.023321446776526755,0.05117071635240562
12399,True,3017256242460494080,427353040,83.611481,-5.699268,32,13,6.69,0.12,2.3803,7.4917,14.639,3973.0,122.0,0.62,,1.267,,2.6796,0.003,1.3204,0.0014,0.1887,0.08884,2.6639,0.003,1.3177,0.0013,0.18143,0.09476,1.31929,0.00081,0.65932,0.00025,0.14947,0.12176,,,,,,1.112,0.01034,0.003805,0.009832,1.0,1.0,2.83,2.83,3.91,3.91,0.24286597312252728,0.05117071635240562
12400,True,3017256242460494080,427353040,83.611481,-5.699268,6,13,6.69,0.12,2.3803,7.4917,14.639,3973.0,122.0,0.62,,1.267,,1.3136,,2.6198,,0.2319,0.20336,2.5961,0.0022,1.3199,0.00079,0.27107,0.19176,16.486,,2.591,,0.2036,0.10194,,,,,,1.112,0.00511,0.00151,0.003553,1.0,1.0,2.83,2.83,3.91,3.91,0.24286597312252728,0.05117071635240562
12401,True,3017256242460493952,427353041,83.615869,-5.702831,32,13,6.69,0.12,2.1293,7.5011,14.583,4194.0,127.0,0.66,,1.046,,3.478,0.016,1.3151,0.0023,0.05238,0.05158,12.796,,3.5068,,0.07395,0.06076,13.344,,3.4601,,0.42296,0.07161,,,,,,1.028,0.01877,0.007315,0.01866,1.0,1.0,2.01,2.87,2.87,3.96,0.24108736539489745,0.05117071635240562
12402,True,3017256242460493952,427353041,83.615869,-5.702831,6,13,6.69,0.12,2.1293,7.5011,14.583,4194.0,127.0,0.66,,1.046,,3.48,0.014,1.3224,0.0023,0.07007,0.06126,8.352,0.017,3.55,0.019,0.3742,0.06314,0.65776,0.00059,0.43907,0.0004,0.08319,0.0512,0.65776,0.00059,raw,43.493,,1.028,0.0052,0.002097,0.003863,1.0,1.0,2.01,2.87,2.87,3.96,0.24108736539489745,0.05117071635240562
12403,True,3017256757856573312,427353042,83.554169,-5.703689,6,13,6.69,0.12,1.9478,6.751,14.068,4430.0,123.0,0.69,,1.223,,7.459,0.043,4.321,0.026,0.11711,0.08089,7.1681,,14.682,,0.66885,0.10394,7.86,0.016,3.56,0.083,0.74745,0.02428,7.17,,pca,42.613,,1.061,0.01045,0.001752,0.002972,1.0,2.0,2.0,4.26,4.26,4.26,0.3830164778719906,0.05117071635240562
